LineNo,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
535,64330138,0,0.05,0.95,22.99,0.02668508,-0.01239234,-0.006413785,0.05551336,-1.659205,0.2522865,0.6251101999999999,-0.03,0,-0.05,96.54000000000001
1455,64639548,0,0.05,0.96,22.99,0.0229247,-0.008602464000000001,-0.574392,-0.4425956,-1.656764,0.2525572,0.581574,-0.03,0,-0.05,96.54000000000001
1487,64659322,0,0.05,0.95,22.99,0.02283724,-0.008431533999999999,-0.5738366,-0.4427718,-1.656603,0.2525774,0.5713938,-0.03,0,-0.05,96.54000000000001
1528,64669319,0,0.05,0.95,22.99,0.02286199,-0.008272178999999999,-0.5734477,-0.4444142,-1.656665,0.2526819,0.5668531,-0.03,0,-0.05,96.54000000000001
1568,64679359,0,0.05,0.95,22.99,0.02254179,-0.008123014,-0.5729566,-0.4464138,-1.656716,0.2527804,0.5622515,-0.03,0,-0.05,96.54000000000001
1609,64689625,0,0.04,0.95,22.99,0.02229292,-0.007891621,-0.5727981,-0.4497447,-1.656759,0.2528733,0.5575933,-0.03,0,-0.05,96.54000000000001
1652,64702347,0,0.04,0.95,22.99,0.02227686,-0.008016615,-0.5721155,-0.4525281,-1.656725,0.2529351,0.5517389,-0.03,0,-0.05,96.54000000000001
1696,64718221,0,0.03,0.95,22.99,0.02194987,-0.008089012,-0.5695059,-0.4407962,-1.656734,0.2530567,0.5486719,-0.03,0,-0.05,96.54000000000001
1738,64728136,0,0.03,0.95,22.99,0.02150663,-0.007723488,-0.5674989,-0.4152326,-1.656864,0.253219,0.5487512,-0.03,0,-0.05,96.54000000000001
1778,64738604,0,0.03,0.95,22.99,0.02148596,-0.007281615,-0.5653316,-0.3864051,-1.656981,0.2533764,0.5485805,-0.03,0,-0.05,96.54000000000001
1819,64748986,0,0.03,0.95,22.99,0.02104547,-0.007005523,-0.5635451,-0.3526591,-1.657066,0.2535213,0.5476111,-0.03,0,-0.05,96.54000000000001
1865,64759584,0,0.03,0.96,22.98,0.02080056,-0.007090295,-0.5632805,-0.3172034,-1.656857,0.2534506,0.5419831000000001,-0.03,0,-0.05,96.54000000000001
