LineNo,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err
1595,119090882,0,0,0,15.69,0.04,31,0,0,0
2051,119193905,0,0,0,15.69,0.04,31,0,0,0
2543,119307505,0,0,0,15.68,0.04,31,0,0,0
3039,119424129,0,0,0,15.69,0.04,31,0,0,0
3493,119525076,0,0,0,15.69,0.04,31,0,0,0
3942,119629850,0,0,0,15.69,0.04,31,0,0,0
4400,119732828,0,0,0,15.68,0.04,31,0,0,0
4893,119847566,0,0,0,15.69,0.04,31,0,0,0
5347,119950487,0,0,0,15.69,0.04,31,0,0,0
5801,120058548,0,0,0,15.69,0.03,31,0,0,0
6252,120161683,0,0,0,15.69,0.04,31,0,0,0
6745,120276932,0,0,0,15.69,0.03,31,0,0,0
7198,120380316,0,7,485,15.66,0.09,31,0,0,0
7649,120485277,0,492,885,15.67,0.14,31,0,0,0
8149,120597852,0,888,1157,15.67,0.13,31,0,0,0
8648,120711998,0,1161,1214,15.67,0.11,31,0,0,0
9106,120820976,0,1216,1242,15.66,0.12,31,0,0,0
9561,120927234,0,1251,1471,15.65,0.24,31,0,0,0
10056,121045533,0,1525,2100,15.53,0.75,31,0,0,0
10508,121152371,0,2165,2771,15.44,1.66,31,0,0,0
10926,121259819,0,2795,2971,15.41,1.43,31,0,0,0
11380,121371094,0,3015,3357,15.36,2.44,31,0,0,0
11789,121469298,0,3411,4100,15.19,2.95,31,0,0,0
12240,121575349,0,4155,5242,15.02,4.28,31,0,0,0
12699,121690084,0,5302,6085,14.85,5.64,31,0,0,0
13152,121797395,0,6127,6685,14.95,5.49,31,0,0,0
13609,121910041,0,6681,6628,14.98,5.49,31,0,0,0
14060,122014632,0,6641,6814,14.97,5.39,31,1,0,0
14510,122124134,0,6814,6814,14.98,5.96,31,1,0,0
15005,122245808,0,6812,6800,14.9,5.69,31,1,0,0
15456,122354583,0,6810,6914,15.01,5.69,31,1,0,0
15906,122462508,0,6920,6985,14.94,5.48,31,1,0,0
16362,122571050,0,6982,6957,14.91,6.24,31,1,0,0
16770,122673092,0,6956,6942,15,5.96,31,2,0,0
17219,122780614,0,6950,7057,14.99,6.04,31,2,0,0
17635,122885294,0,7054,6971,15.08,5.9,31,2,0,0
18088,122991332,0,6971,6971,15.05,6.47,31,2,0,0
19258,123434108,0,6876,6285,15.11,3.86,31,3,0,0
19708,123547497,0,6283,6271,15.15,4.09,32,3,0,0
20112,123647936,0,6267,6085,15.11,3.56,31,3,0,0
20559,123754264,0,6078,5928,15.13,3.24,32,3,0,0
21006,123871268,0,5915,5785,15.05,3.55,32,3,0,0
21414,123971614,0,5787,5971,15.19,3.73,32,3,0,0
22262,124181926,0,5969,5871,15.13,3.79,32,4,0,0
22715,124299060,0,5880,6014,15.13,3.99,32,4,0,0
23173,124412877,0,6020,6085,15.09,3.86,32,4,0,0
23575,124513705,0,6092,6171,15.01,4.26,32,4,0,0
23982,124621092,0,6174,6457,15.01,4.8,32,4,0,0
24473,124739063,0,6460,6500,15.03,5.26,32,4,0,0
24953,124850943,0,6500,6514,15.1,4.4,32,4,0,0
25358,124947844,0,6507,6257,15.05,4.29,32,5,0,0
25811,125065080,0,6268,6385,15.07,4.59,32,5,0,0
26257,125172798,0,6379,6328,15.1,4.16,32,5,0,0
26698,125281010,0,6327,6314,15.19,4.26,32,5,0,0
27148,125388316,0,6308,6200,15.14,4.04,32,5,0,0
27561,125498575,0,6196,6114,15.12,4.01,32,5,0,0
28054,125614533,0,6105,6057,15.12,3.93,32,5,0,0
28451,125713019,0,6069,6242,15.05,4.14,32,5,0,0
28862,125817042,0,6242,6242,15.12,4.07,32,5,0,0
29713,126033984,0,6242,6314,15.12,4.4,32,6,0,0
30162,126143667,0,6318,6357,15.05,4.62,32,6,0,0
30568,126244957,0,6349,6228,15.09,4.03,32,6,0,0
31020,126361840,0,6208,6000,15.05,3.72,32,6,0,0
31459,126465528,0,6007,6157,15.06,4.24,32,6,0,0
31913,126578516,0,6157,6157,15.06,4.22,32,6,0,0
32353,126679841,0,6162,6271,15.07,4.54,32,6,0,0
32805,126792860,0,6275,6357,15.05,4.26,32,7,0,0
33215,126899553,0,6344,6157,15.04,4.1,32,7,0,0
33663,127011337,0,6141,6000,15.07,4.2,32,7,0,0
34120,127125045,0,6001,6014,14.96,4.54,32,7,0,0
34523,127225613,0,6025,6228,15.01,4.58,32,7,0,0
34930,127330406,0,6231,6471,15.02,4.92,32,7,0,0
35414,127447032,0,6447,6242,15.07,4.43,33,7,0,0
35824,127549244,0,6239,6185,15.01,4.39,33,8,0,0
36268,127660261,0,6191,6285,15.04,4.55,33,8,0,0
36720,127771172,0,6291,6357,15.05,4.56,33,8,0,0
37208,127888010,0,6344,6214,15.08,3.78,33,8,0,0
37616,127989407,0,6176,5800,15.02,3.24,33,8,0,0
38064,128105073,0,5815,5971,14.98,3.92,33,8,0,0
38511,128211654,0,5965,5914,15.06,3.91,33,8,0,0
38949,128313586,0,5938,6285,14.98,4.29,33,8,0,0
39396,128426565,0,6259,6000,15.02,3.72,33,8,0,0
39838,128534269,0,5986,5857,14.94,4.17,33,9,0,0
40284,128646052,0,5887,6171,14.96,4.62,33,9,0,0
40737,128757860,0,6198,6471,14.98,5.22,33,9,0,0
41138,128856831,0,6489,6742,14.97,5.54,33,9,0,0
41984,129069826,0,6740,6514,14.98,4.86,33,9,0,0
42474,129188887,0,6512,6500,14.99,4.89,33,10,0,0
42877,129288628,0,6494,6357,14.98,4.8,33,10,0,0
43331,129402081,0,6366,6457,15,4.45,33,10,0,0
43736,129506702,0,6447,6328,14.97,4.65,33,10,0,0
44225,129624880,0,6333,6400,15.04,4.4,33,10,0,0
45525,129944641,0,6400,6414,14.96,4.63,33,11,0,0
45932,130049412,0,6411,6357,14.97,4.41,33,11,0,0
46420,130164927,0,6349,6271,15,4.48,33,11,0,0
46819,130266513,0,6265,6200,15.04,3.61,33,11,0,0
47278,130377631,0,6195,6114,14.94,4.5,33,11,0,0
47724,130491441,0,6147,6485,14.94,4.63,33,11,0,0
48126,130587840,0,6482,6385,14.97,4.61,33,11,0,0
48541,130698291,0,6389,6485,14.9,4.79,33,11,0,0
49032,130815503,0,6466,6300,15.04,4.33,33,12,0,0
49473,130920084,0,6295,6200,14.97,4.34,33,12,0,0
49924,131037321,0,6207,6285,14.96,4.56,33,12,0,0
50817,131260213,0,6283,6257,14.94,4.42,33,12,0,0
51220,131356927,0,6259,6285,14.9,4.45,33,12,0,0
51669,131466824,0,6288,6371,14.99,4.37,33,12,0,0
52116,131573272,0,6366,6314,15.01,4.34,33,13,0,0
52520,131677377,0,6307,6171,14.97,3.87,33,13,0,0
52974,131792230,0,6172,6185,15.02,4.15,33,13,0,0
53416,131898645,0,6180,6071,15.06,3.62,33,13,0,0
53864,132005857,0,6072,6100,15,3.83,33,13,0,0
54302,132114622,0,6098,6071,14.98,4.12,34,13,0,0
54749,132227406,0,6089,6285,14.94,4.49,34,13,0,0
55164,132332854,0,6289,6328,14.92,4.64,34,13,0,0
56015,132544397,0,6328,6400,14.92,4.88,34,14,0,0
56459,132652452,0,6400,6428,14.98,4.79,34,14,0,0
56952,132770413,0,6432,6500,14.95,4.98,34,14,0,0
57402,132884567,0,6497,6471,14.9,4.72,34,14,0,0
57807,132984486,0,6471,6471,14.91,4.83,34,14,0,0
58254,133098282,0,6473,6500,14.89,4.97,34,14,0,0
58704,133208585,0,6494,6414,14.91,4.76,34,14,0,0
59113,133315081,0,6400,6228,14.97,4.54,34,15,0,0
