LineNo,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err
1730,119120295,2,0,0,15.63,0.04,27,0,0,0
2225,119235277,2,0,0,15.63,0.04,28,0,0,0
2678,119337879,2,0,0,15.64,0.04,27,0,0,0
3131,119444867,2,0,0,15.64,0.04,27,0,0,0
3629,119556220,2,0,0,15.63,0.04,28,0,0,0
4083,119662478,2,0,0,15.63,0.04,27,0,0,0
4583,119773346,2,0,0,15.63,0.04,27,0,0,0
5032,119878496,2,0,0,15.63,0.04,27,0,0,0
5531,119990854,2,0,0,15.64,0.05,27,0,0,0
6436,120203590,2,17,2242,15.63,0.04,27,0,0,0
6883,120309153,2,2203,200,15.63,0.05,27,0,0,0
7383,120421672,2,240,642,15.61,0.11,27,0,0,0
7831,120527108,2,657,1028,15.61,0.17,28,0,0,0
8325,120640834,2,1043,1200,15.62,0.12,27,0,0,0
8783,120743485,2,1201,1228,15.63,0.11,28,0,0,0
9240,120855305,2,1233,1300,15.61,0.16,28,0,0,0
9696,120958305,2,1306,1600,15.53,0.28,28,0,0,0
10191,121077790,2,1655,2471,15.33,1.22,27,0,0,0
10646,121186508,2,2524,2914,15.48,1.08,28,0,0,0
11016,121283618,2,2917,3214,15.47,1.26,28,0,0,0
11923,121501584,2,3244,4414,15.15,2.96,28,0,0,0
12419,121617382,2,4477,5357,15.03,4.37,28,0,0,0
12835,121722829,2,5424,6257,14.88,4.81,28,0,0,0
13288,121835166,2,6257,6271,14.98,4.34,28,0,0,0
13787,121951474,2,6276,6342,15.02,4.62,28,0,0,0
14193,122049718,2,6348,6442,14.97,4.87,28,0,0,0
14688,122166363,2,6434,6357,15.01,4.51,28,1,0,0
15095,122266943,2,6357,6385,14.97,5.32,28,1,0,0
15546,122375392,2,6385,6414,15.01,4.44,28,1,0,0
16041,122494104,2,6422,6542,14.97,4.87,28,1,0,0
16499,122603899,2,6539,6500,14.97,5.16,28,1,0,0
16949,122716813,2,6520,6714,14.98,5.81,28,1,0,0
17362,122820608,2,6729,6885,15,5.68,28,1,0,0
17773,122917222,2,6886,6957,15.05,5.58,28,2,0,0
18262,123035572,2,6941,6785,15.07,5.04,28,2,0,0
