LineNo,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err
1710,56949882,0,0,0,15.87,0.03,33,0,0,0
2130,57055538,0,0,0,15.86,0.03,33,0,0,0
2546,57160844,0,0,0,15.86,0.03,33,0,0,0
2998,57276835,0,0,0,15.87,0.03,33,0,0,0
3415,57384374,0,0,0,15.88,0.03,33,0,0,0
3830,57488837,0,0,0,15.87,0.03,33,0,0,0
4289,57601274,0,0,0,15.86,0.03,33,0,0,0
5113,57813158,0,0,0,15.87,0.03,33,0,0,0
5527,57918649,0,0,0,15.87,0.03,33,0,0,0
5973,58028815,0,0,0,15.86,0.03,33,0,0,0
6385,58133649,0,0,0,15.86,0.03,33,0,0,0
6841,58247892,0,0,0,15.87,0.03,33,0,0,0
7251,58352637,0,0,0,15.87,0.03,33,0,0,0
7698,58463242,0,0,0,15.87,0.03,33,0,0,0
8113,58568370,0,0,0,15.86,0.03,33,0,0,0
8527,58671904,0,0,0,15.86,0.03,33,0,0,0
8986,58785978,0,0,0,15.87,0.03,33,0,0,0
9400,58890684,0,0,0,15.87,0.03,33,0,0,0
9818,58997259,0,0,0,15.87,0.03,33,0,0,0
10272,59110361,0,0,0,15.87,0.03,33,0,0,0
10973,59318813,0,0,0,15.87,0.03,33,0,0,0
11390,59425011,0,0,0,15.87,0.03,33,0,0,0
12252,59646551,0,0,0,15.87,0.03,33,0,0,0
12665,59751061,0,0,0,15.87,0.03,33,0,0,0
13115,59865920,0,0,0,15.87,0.03,33,0,0,0
13530,59970263,0,0,0,15.86,0.03,33,0,0,0
13907,60066991,0,0,0,15.86,0.04,33,0,0,0
14771,60286893,0,0,0,15.87,0.03,33,0,0,0
15638,60504303,0,0,0,15.87,0.03,33,0,0,0
16050,60606301,0,0,0,15.86,0.03,33,0,0,0
16506,60721106,0,0,0,15.87,0.03,33,0,0,0
16918,60822647,0,0,0,15.87,0.02,33,0,0,0
17336,60927798,0,0,0,15.86,0.03,33,0,0,0
17754,61035088,0,0,0,15.87,0.03,33,0,0,0
18206,61149557,0,0,0,15.87,0.03,33,0,0,0
18618,61253543,0,0,0,15.88,0.03,33,0,0,0
19034,61358437,0,0,0,15.86,0.03,33,0,0,0
19487,61474864,0,0,0,15.86,0.03,33,0,0,0
19904,61577889,0,0,0,15.86,0.03,33,0,0,0
20347,61687623,0,0,0,15.87,0.03,33,0,0,0
20762,61795966,0,0,0,15.86,0.03,33,0,0,0
21176,61897924,0,0,0,15.86,0.03,33,0,0,0
21629,62014426,0,0,0,15.86,0.03,33,0,0,0
22014,62117351,0,0,0,15.86,0.03,33,0,0,0
22460,62229951,0,0,0,15.87,0.03,33,0,0,0
22869,62332833,0,0,0,15.87,0.03,33,0,0,0
23285,62440280,0,0,0,15.86,0.03,33,0,0,0
23703,62544929,0,0,0,15.87,0.03,33,0,0,0
24152,62656530,0,0,0,15.88,0.04,33,0,0,0
24570,62762365,0,0,0,15.86,0.03,33,0,0,0
25020,62877240,0,0,0,15.88,0.03,33,0,0,0
25433,62979286,0,0,0,15.87,0.03,33,0,0,0
25860,63092342,0,0,0,15.86,0.03,33,0,0,0
26268,63195550,0,0,0,15.87,0.04,33,0,0,0
26721,63307567,0,0,0,15.86,0.03,33,0,0,0
27131,63410665,0,0,0,15.87,0.04,33,0,0,0
27587,63524423,0,0,0,15.87,0.03,33,0,0,0
28002,63632651,0,0,0,15.87,0.04,33,0,0,0
28419,63737314,0,0,0,15.87,0.03,33,0,0,0
28824,63842846,0,0,0,15.87,0.04,33,0,0,0
29279,63954704,0,0,0,15.86,0.03,33,0,0,0
29693,64061324,0,0,0,15.87,0.03,33,0,0,0
30522,64274747,0,0,0,15.87,0.03,33,0,0,0
30977,64393121,0,0,0,15.86,0.03,33,0,0,0
31352,64486576,0,0,0,15.87,0.03,33,0,0,0
31835,64605615,0,0,0,15.87,0.03,33,0,0,0
32248,64706608,0,0,0,15.87,0.03,33,0,0,0
32634,64812868,0,0,0,15.86,0.03,33,0,0,0
33087,64924846,0,0,0,15.86,0.03,33,0,0,0
33533,65033818,0,0,0,15.87,0.03,33,0,0,0
33944,65136059,0,0,0,15.86,0.04,33,0,0,0
34360,65245431,0,0,0,15.87,0.03,33,0,0,0
34816,65358545,0,0,0,15.87,0.03,33,0,0,0
35187,65456395,0,0,0,15.87,0.03,33,0,0,0
35647,65568629,0,0,0,15.87,0.03,33,0,0,0
36506,65789622,0,0,0,15.87,0.03,33,0,0,0
36932,65898206,0,0,0,15.87,0.03,33,0,0,0
37354,66005904,0,0,0,15.87,0.03,33,0,0,0
37806,66109214,0,0,0,15.86,0.03,33,0,0,0
38261,66216398,0,0,0,15.86,0.03,33,0,0,0
38716,66320544,0,0,0,15.87,0.03,33,0,0,0
39247,66439062,0,0,0,15.86,0.03,33,0,0,0
39706,66546101,0,0,0,15.87,0.03,33,0,0,0
40159,66652927,0,0,0,15.86,0.03,33,0,0,0
41109,66871719,0,0,0,15.87,0.03,33,0,0,0
41567,66976109,0,0,0,15.87,0.03,33,0,0,0
42017,67081110,0,0,0,15.87,0.03,33,0,0,0
42508,67195083,0,0,0,15.87,0.03,33,0,0,0
42958,67298383,0,0,0,15.87,0.03,33,0,0,0
43412,67405416,0,0,0,15.86,0.03,33,0,0,0
43866,67508374,0,0,0,15.87,0.03,33,0,0,0
44353,67616847,0,0,0,15.86,0.03,33,0,0,0
44855,67730567,0,0,0,15.87,0.03,33,0,0,0
45315,67840647,0,0,0,15.86,0.03,33,0,0,0
45773,67944460,0,0,0,15.86,0.02,33,0,0,0
46226,68052312,0,9,142,15.86,0.06,33,0,0,0
46723,68164317,0,192,742,15.83,0.11,33,0,0,0
47143,68270611,0,773,1114,15.85,0.15,33,0,0,0
47595,68373853,0,1115,1228,15.85,0.11,33,0,0,0
48090,68487663,0,1230,1271,15.85,0.11,33,0,0,0
48545,68589554,0,1271,1285,15.85,0.09999999,33,0,0,0
49036,68704917,0,1285,1285,15.85,0.09999999,33,0,0,0
49484,68806663,0,1285,1285,15.85,0.09999999,33,0,0,0
49984,68921924,0,1285,1285,15.85,0.09999999,33,0,0,0
50254,69026225,0,1285,1285,15.86,0.09999999,33,0,0,0
50713,69134319,0,1286,1300,15.85,0.09999999,34,0,0,0
51164,69240606,0,1300,1300,15.85,0.09999999,33,0,0,0
51614,69343062,0,1300,1300,15.85,0.09999999,34,0,0,0
52065,69449627,0,1300,1300,15.85,0.09999999,33,0,0,0
52562,69563025,0,1300,1300,15.85,0.09999999,34,0,0,0
53017,69669885,0,1300,1300,15.85,0.09999999,34,0,0,0
53467,69772513,0,1300,1300,15.85,0.09999999,33,0,0,0
54417,69994843,0,1300,1300,15.85,0.09999999,34,0,0,0
54867,70097521,0,1300,1300,15.85,0.09999999,34,0,0,0
55325,70204902,0,1299,1285,15.86,0.09999999,33,0,0,0
56273,70421116,0,1285,1300,15.86,0.09999999,34,0,0,0
56770,70535311,0,1300,1300,15.85,0.09999999,34,0,0,0
57218,70637505,0,1300,1300,15.84,0.09999999,34,0,0,0
57716,70749409,0,1299,1285,15.85,0.09999999,34,0,0,0
58171,70857801,0,1286,1300,15.85,0.09999999,34,0,0,0
58629,70961438,0,1298,1285,15.85,0.09999999,34,0,0,0
59574,71179419,0,1285,1285,15.86,0.09999999,34,0,0,0
60027,71287345,0,1286,1300,15.85,0.09999999,34,0,0,0
60481,71395652,0,1300,1300,15.85,0.09999999,34,0,0,0
60981,71509373,0,1300,1300,15.85,0.09999999,34,0,0,0
61430,71611907,0,1298,1285,15.85,0.09999999,34,0,0,0
61884,71717377,0,1285,1285,15.85,0.09999999,34,0,0,0
62340,71825086,0,1285,1285,15.84,0.09999999,34,0,0,0
62841,71937945,0,1286,1300,15.85,0.09999999,34,0,0,0
63295,72042584,0,1300,1300,15.85,0.09999999,34,0,0,0
63747,72145035,0,1299,1285,15.85,0.09999999,34,0,0,0
64246,72261610,0,1286,1300,15.85,0.09999999,34,0,0,0
64698,72364287,0,1300,1300,15.85,0.09999999,34,0,0,0
65153,72469605,0,1299,1285,15.85,0.09999999,34,0,0,0
65652,72588897,0,1285,1285,15.85,0.09999999,34,0,0,0
66104,72691513,0,1285,1285,15.85,0.09999999,34,0,0,0
66553,72794790,0,1285,1285,15.85,0.09999999,34,0,0,0
67057,72910857,0,1285,1285,15.85,0.09999999,34,0,0,0
67505,73013405,0,1285,1285,15.84,0.09999999,34,0,0,0
67961,73118862,0,1285,1285,15.85,0.09999999,34,0,0,0
68418,73230677,0,1285,1285,15.85,0.09999999,34,0,0,0
68917,73344338,0,1285,1285,15.85,0.09999999,34,0,0,0
69371,73450095,0,1285,1285,15.85,0.09999999,34,0,0,0
69830,73557591,0,1285,1285,15.85,0.09999999,34,0,0,0
