LineNo,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err
1838,56984247,2,0,0,15.84,0.04,27,0,0,0
2296,57100306,2,0,0,15.84,0.04,27,0,0,0
2705,57202625,2,0,0,15.84,0.04,27,0,0,0
3121,57307516,2,0,0,15.84,0.04,27,0,0,0
3540,57415610,2,0,0,15.83,0.04,27,0,0,0
3993,57528347,2,0,0,15.84,0.04,27,0,0,0
4411,57631830,2,0,0,15.83,0.04,27,0,0,0
4821,57738125,2,0,0,15.84,0.04,27,0,0,0
5236,57844333,2,0,0,15.83,0.04,27,0,0,0
5694,57958657,2,0,0,15.83,0.04,27,0,0,0
6142,58069064,2,0,0,15.83,0.04,27,0,0,0
6554,58174245,2,0,0,15.83,0.04,27,0,0,0
6968,58278830,2,0,0,15.84,0.04,27,0,0,0
7380,58382907,2,0,0,15.84,0.04,27,0,0,0
7825,58493505,2,0,0,15.83,0.05,27,0,0,0
8244,58600020,2,0,0,15.83,0.04,27,0,0,0
8694,58711999,2,0,0,15.84,0.04,27,0,0,0
9106,58818073,2,0,0,15.83,0.04,27,0,0,0
9525,58924433,2,0,0,15.83,0.04,27,0,0,0
9941,59027923,2,0,0,15.84,0.04,27,0,0,0
10391,59141047,2,0,0,15.84,0.04,27,0,0,0
10684,59247267,2,0,0,15.84,0.04,27,0,0,0
11097,59351531,2,0,0,15.83,0.04,27,0,0,0
11551,59466061,2,0,0,15.84,0.04,27,0,0,0
11959,59568315,2,0,0,15.84,0.04,27,0,0,0
12374,59676686,2,0,0,15.84,0.04,27,0,0,0
12823,59791705,2,0,0,15.83,0.04,27,0,0,0
13237,59897056,2,0,0,15.84,0.04,27,0,0,0
13652,60001038,2,0,0,15.83,0.04,27,0,0,0
14070,60106926,2,0,0,15.83,0.04,27,0,0,0
14485,60212904,2,0,0,15.83,0.04,27,0,0,0
14899,60318065,2,0,0,15.84,0.04,27,0,0,0
15356,60433176,2,0,0,15.84,0.04,27,0,0,0
15767,60534846,2,0,0,15.83,0.04,27,0,0,0
16220,60646965,2,0,0,15.84,0.04,27,0,0,0
16633,60750993,2,0,0,15.84,0.04,27,0,0,0
17085,60864272,2,0,0,15.83,0.05,27,0,0,0
17496,60969337,2,0,0,15.84,0.05,27,0,0,0
17916,61077578,2,0,0,15.83,0.05,27,0,0,0
18784,61297398,2,0,0,15.83,0.04,27,0,0,0
19609,61506059,2,0,0,15.83,0.04,27,0,0,0
20054,61615633,2,0,0,15.84,0.04,27,0,0,0
20510,61728122,2,0,0,15.83,0.04,27,0,0,0
20885,61826137,2,0,0,15.83,0.04,27,0,0,0
21339,61938801,2,0,0,15.83,0.04,27,0,0,0
21753,62045110,2,0,0,15.84,0.05,27,0,0,0
22138,62148548,2,0,0,15.84,0.05,27,0,0,0
22583,62260815,2,0,0,15.83,0.05,27,0,0,0
23039,62373663,2,0,0,15.83,0.05,27,0,0,0
23453,62481410,2,0,0,15.83,0.04,27,0,0,0
23871,62586270,2,0,0,15.84,0.04,27,0,0,0
24321,62697836,2,0,0,15.83,0.04,27,0,0,0
24732,62804512,2,0,0,15.83,0.05,27,0,0,0
25146,62907396,2,0,0,15.83,0.05,27,0,0,0
25597,63020325,2,0,0,15.84,0.04,27,0,0,0
25982,63122415,2,0,0,15.83,0.04,27,0,0,0
26431,63236037,2,0,0,15.83,0.05,27,0,0,0
26844,63337895,2,0,0,15.83,0.05,27,0,0,0
27294,63451384,2,0,0,15.84,0.05,27,0,0,0
27752,63568017,2,0,0,15.84,0.04,27,0,0,0
28127,63665707,2,0,0,15.83,0.04,27,0,0,0
28538,63770669,2,0,0,15.84,0.05,27,0,0,0
28987,63882898,2,0,0,15.84,0.05,27,0,0,0
29402,63989896,2,0,0,15.83,0.05,27,0,0,0
29815,64092246,2,0,0,15.84,0.05,27,0,0,0
30232,64203004,2,0,0,15.84,0.05,27,0,0,0
30685,64315607,2,0,0,15.84,0.05,27,0,0,0
31060,64413798,2,0,0,15.84,0.04,27,0,0,0
