LineNo,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
996,56703210,0,-0.29,3.38,3.83,0.01010526,0.007804615,-0.0479705,0.00065774,-1.12432,-0.306328,0.7592781,-0.08,-0.02,-0.05,93.59999999999999
1460,56874641,0,-0.29,3.38,3.82,0.01105568,0.008998071999999999,-0.5132104,-0.4176625,-1.135452,-0.306328,0.718847,-0.08,-0.02,-0.05,93.59999999999999
1478,56895150,0,-0.29,3.38,3.81,0.01089639,0.008814001,-0.5124951,-0.4229641,-1.135452,-0.306328,0.7098326,-0.08,-0.02,-0.05,93.59999999999999
1520,56905036,0,-0.3,3.38,3.81,0.01087003,0.008891593999999999,-0.5121066,-0.4259763,-1.135452,-0.306328,0.7052741,-0.08,-0.02,-0.05,93.59999999999999
1560,56915114,0,-0.3,3.38,3.81,0.01073474,0.008977377,-0.5119064,-0.4295419,-1.135452,-0.306328,0.70069,-0.08,-0.02,-0.05,93.59999999999999
1605,56925171,0,-0.3,3.38,3.8,0.0107679,0.009010206,-0.5116972,-0.4333612,-1.135452,-0.306328,0.6960787000000001,-0.08,-0.02,-0.05,93.59999999999999
1646,56935806,0,-0.3,3.38,3.8,0.01063843,0.008948571000000001,-0.5117233,-0.4375675,-1.135452,-0.306328,0.6909279,-0.08,-0.02,-0.05,93.59999999999999
1686,56945557,0,-0.3,3.38,3.79,0.01062455,0.009044215,-0.5117655,-0.4411651,-1.135452,-0.306328,0.6858169,-0.08,-0.02,-0.05,93.59999999999999
1728,56955651,0,-0.3,3.38,3.79,0.01037712,0.009086156999999999,-0.5118561,-0.4452457,-1.135452,-0.306328,0.6811527000000001,-0.08,-0.02,-0.05,93.59999999999999
1774,56969645,0,-0.3,3.38,3.79,0.01038334,0.009092202000000001,-0.5115048,-0.448018,-1.135452,-0.306328,0.6751006000000001,-0.08,-0.02,-0.05,93.59999999999999
1814,56980132,0,-0.29,3.38,3.78,0.01036973,0.009168666000000001,-0.5113978,-0.4478967,-1.135452,-0.3143893,0.6710389,-0.08,-0.02,-0.05,93.59999999999999
1856,56990676,0,-0.29,3.38,3.78,0.01034352,0.009042823,-0.5108694,-0.4467549,-1.135452,-0.3143893,0.6664187,-0.08,-0.02,-0.05,93.59999999999999
1896,57000625,0,-0.29,3.38,3.77,0.01021764,0.008960874000000001,-0.5105473,-0.4454032,-1.135452,-0.3143893,0.6622626,-0.08,-0.02,-0.05,93.59999999999999
1937,57010674,0,-0.29,3.38,3.77,0.01024728,0.008932489,-0.5102037,-0.4443904,-1.135452,-0.3143893,0.6580637,-0.08,-0.02,-0.05,93.59999999999999
1977,57020914,0,-0.29,3.38,3.77,0.01027834,0.009004118,-0.5104151,-0.4428462,-1.135452,-0.3143893,0.6529669,-0.08,-0.02,-0.05,93.59999999999999
2022,57031566,0,-0.29,3.38,3.76,0.01040569,0.009082567999999999,-0.5102429000000001,-0.4416992,-1.135452,-0.3143893,0.6487262,-0.08,-0.02,-0.05,93.59999999999999
2063,57041683,0,-0.3,3.38,3.76,0.01043955,0.009000088999999999,-0.5101894,-0.4411259,-1.135452,-0.3143893,0.643935,-0.08,-0.02,-0.05,93.59999999999999
2104,57051669,0,-0.3,3.38,3.76,0.01051025,0.009098998000000001,-0.509736,-0.4404866,-1.135452,-0.3143893,0.6396139,-0.08,-0.02,-0.05,93.59999999999999
2151,57064510,0,-0.3,3.38,3.75,0.01060292,0.009133352000000001,-0.5095917,-0.4405437,-1.135452,-0.3143893,0.6336697,-0.08,-0.02,-0.05,93.59999999999999
2191,57074442,0,-0.3,3.38,3.75,0.01036904,0.009162541,-0.5094777,-0.4414717,-1.135452,-0.3143893,0.629727,-0.08,-0.02,-0.05,93.59999999999999
2232,57085116,0,-0.3,3.38,3.75,0.01025556,0.009267536,-0.5093422,-0.4422426,-1.135452,-0.3143893,0.6247333,-0.08,-0.02,-0.05,93.59999999999999
2272,57095903,0,-0.3,3.38,3.74,0.01039621,0.00916312,-0.5088103,-0.4428522,-1.135452,-0.3143893,0.6197103,-0.08,-0.02,-0.05,93.59999999999999
2314,57106357,0,-0.3,3.38,3.74,0.01043942,0.009160247999999999,-0.5085852,-0.443711,-1.135452,-0.3143893,0.6146291,-0.08,-0.02,-0.05,93.59999999999999
2355,57116324,0,-0.3,3.38,3.74,0.01028637,0.009267381999999999,-0.5083289,-0.4453131,-1.135452,-0.3143893,0.6100936,-0.08,-0.02,-0.05,93.59999999999999
