LineNo,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
194,64896897,0,-0.52,-0.55,355.53,0.001456072,0.00345035,0.008458485,0.06739473999999999,-0.2001066,0.7732494,-0.5356557,-0.02,0.02,-0.04,93.25
643,65007007,0,-0.51,-0.55,355.53,0.002263625,0.006407432,0.009933136,0.05290837,-0.1972738,0.7742297,-0.531155,-0.02,0.02,-0.04,93.25
983,65090930,0,-0.51,-0.55,355.52,0.002650109,0.006240126,0.01128833,0.04663107,-0.1952622,0.7739187,-0.5262566,-0.02,0.02,-0.04,93.25
1208,65223892,0,-0.51,-0.55,355.53,0.002124987,0.005520247,-0.2981229,-0.2062747,-0.1932037,0.7730794,-0.5377334,-0.01,0.02,-0.04,93.25
1577,65344004,0,-0.51,-0.55,355.53,0.003542069,0.004985406,-0.4796527,-0.3774728,-0.1892087,0.7713929,-0.5770515000000001,-0.01,0.02,-0.04,93.25
1623,65354533,0,-0.51,-0.55,355.53,0.003737545,0.005049981,-0.4795594,-0.3776852,-0.1891726,0.7714431,-0.5818430999999999,-0.01,0.02,-0.04,93.25
1668,65364761,0,-0.51,-0.55,355.53,0.004223174,0.004825493,-0.479124,-0.3786103,-0.1884926,0.7711599,-0.5856494,-0.01,0.02,-0.04,93.25
1713,65375007,0,-0.51,-0.55,355.53,0.00467717,0.004721564,-0.4786379,-0.3799236,-0.1878266,0.7708912,-0.5900515,-0.01,0.02,-0.04,93.25
1757,65385006,0,-0.51,-0.55,355.52,0.005016163,0.00466904,-0.4786894,-0.382472,-0.1871886,0.7706313,-0.5940134,-0.01,0.02,-0.04,93.25
1806,65395331,0,-0.51,-0.55,355.52,0.00546779,0.004625506,-0.478489,-0.384726,-0.186576,0.7703863,-0.5980158,-0.01,0.02,-0.04,93.25
1850,65406026,0,-0.52,-0.55,355.52,0.005885494,0.004424172,-0.4782063,-0.3880783,-0.1859702,0.7701607,-0.6030071,-0.01,0.02,-0.04,93.25
1895,65416874,0,-0.52,-0.55,355.52,0.005985049,0.004406225,-0.4783643,-0.3908339,-0.1859105,0.7702044,-0.6077847,-0.01,0.02,-0.04,93.25
1941,65426850,0,-0.52,-0.55,355.52,0.006301471,0.004381991,-0.4781756,-0.3939956,-0.1853331,0.7699800999999999,-0.611851,-0.01,0.02,-0.04,93.25
1986,65436992,0,-0.52,-0.55,355.52,0.006640884,0.004316646,-0.4775265,-0.3970876,-0.1847679,0.7697716,-0.6163234,-0.01,0.02,-0.04,93.25
2031,65448004,0,-0.52,-0.55,355.52,0.006928435,0.004110941,-0.4771798,-0.3994035,-0.1842226,0.769574,-0.6208291,-0.01,0.02,-0.04,93.25
2075,65458163,0,-0.52,-0.55,355.52,0.007117906,0.003946785,-0.476837,-0.4018531,-0.1837031,0.7693821,-0.6248913,-0.02,0.02,-0.04,93.25
