LineNo,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
184,64898149,2,-0.002714688,0.001260332,-0.0006397803000000001,-0.1399072,0.2758637,-9.827743,0,0,36.26121,1,1,7746,3872
219,64900393,2,-0.002447347,0.0009673479,-0.001136947,-0.139319,0.2812649,-9.826517000000001,0,0,36.26137,1,1,7746,3872
289,64929248,2,-0.0006902037,-0.0001427222,-0.001085308,-0.1358935,0.2874576,-9.821672,0,0,36.26285,1,1,7746,3872
404,64958025,2,0.0007698651,0.001614576,0.0007731169,-0.138023,0.2716489,-9.849679999999999,0,0,36.26447,1,1,7746,3872
520,64986878,2,0.0004114359,0.001950679,0.001297226,-0.1425073,0.2601765,-9.821047999999999,0,0,36.26646,1,1,7746,3872
523,64988452,2,0.0018159,0.0009567725,0.001242778,-0.1436648,0.2632421,-9.818555999999999,0,0,36.26676,1,1,7746,3872
633,65008389,2,0.001180171,0.0008955229,-0.002623843,-0.1507079,0.2764935,-9.820713,0,0,36.2686,1,1,7746,3872
668,65011315,2,0.0005966853,0.001139095,-0.002416406,-0.1492637,0.2747468,-9.824197,0,0,36.26889,1,1,7746,3872
742,65029218,2,-0.0005019719,0.001058594,-0.0008435889999999999,-0.1458485,0.2631941,-9.809887,0,0,36.27084,1,1,7746,3872
858,65049163,2,-0.001911087,-0.0005965471,-0.00204791,-0.1344914,0.2680074,-9.843351,0,0,36.27321,1,1,7746,3872
973,65092746,2,-0.0007378635,0.001332888,-0.0002750846,-0.1444975,0.2810305,-9.832397,0,0,36.27753,1,1,7746,3872
1008,65095369,2,0.0005594004,0.001167512,0.0009035387,-0.1411278,0.2819596,-9.834500999999999,0,0,36.27777,1,1,7746,3872
1082,65123911,2,0.002489501,0.001553413,0.001622279,-0.1281045,0.2765709,-9.836788,0,0,36.28013,1,1,7746,3872
1198,65224772,2,-0.003312294,-0.0005215012999999999,-0.00288736,-0.1422144,0.2564968,-9.825509,0,0,36.28675,1,1,7746,3872
1308,65284323,2,-0.0004430004,0.001768958,0.001165721,-0.1418547,0.2811165,-9.846837000000001,0,0,36.28928,1,1,7746,3872
1388,65302269,2,0.002687542,-0.0002620487,0.001870415,-0.1427756,0.2855567,-9.842473999999999,0,0,36.2899,1,1,7746,3872
1479,65328261,2,0.002565953,0.0007945461,0.0004721394,-0.1467322,0.2660134,-9.818801000000001,0,0,36.29048,1,1,7746,3872
1560,65333007,2,0.001850444,0.001093912,-0.0008665372,-0.1458351,0.2647864,-9.815721999999999,0,0,36.29058,1,1,7746,3872
1564,65342444,2,0.0009928888,0.00186112,-4.423135e-05,-0.136991,0.2583908,-9.812267,0,0,36.29078,1,1,7746,3872
1567,65345446,2,0.001390665,0.002088367,0.0001946495,-0.1349622,0.25839,-9.814684,0,0,36.29081,1,1,7746,3872
1604,65348644,2,0.002065761,0.002068281,0.000823213,-0.1330108,0.2581923,-9.819165999999999,0,0,36.2909,1,1,7746,3872
1607,65350657,2,0.001264373,0.003292157,0.001700317,-0.1312456,0.2585326,-9.82307,0,0,36.29096,1,1,7746,3872
1610,65353142,2,0.0004015365,0.003164714,0.001968723,-0.1299928,0.2593901,-9.826722999999999,0,0,36.29102,1,1,7746,3872
1613,65355268,2,7.857046000000001e-05,0.002244464,0.0006924291,-0.1291481,0.2606982,-9.833417000000001,0,0,36.29112,1,1,7746,3872
1648,65358909,2,0.0001954794,0.001504813,-0.001048155,-0.1282169,0.2609551,-9.835967999999999,0,0,36.29117,1,1,7746,3872
1652,65360885,2,-0.0002630993,0.001059062,-0.001557083,-0.1276241,0.261232,-9.837407000000001,0,0,36.29127,1,1,7746,3872
1655,65363398,2,-0.000888667,0.0009287195,-0.00184191,-0.127584,0.262123,-9.838098,0,0,36.29132,1,1,7746,3872
1658,65365389,2,-0.001089547,0.0008876267,-0.001334269,-0.1267332,0.2643236,-9.83672,0,0,36.29142,1,1,7746,3872
1693,65368005,2,-0.0006066208,0.0003944016,-0.001516701,-0.1271326,0.2656422,-9.834899,0,0,36.29148,1,1,7746,3872
1697,65371434,2,0.0002283704,-0.000435145,-0.0008279077,-0.1288036,0.2654128,-9.831179000000001,0,0,36.29158,1,1,7746,3872
1700,65374266,2,0.0007111739,-0.0004102368,3.099065e-05,-0.1284413,0.2637905,-9.827560999999999,0,0,36.29163,1,1,7746,3872
1703,65375671,2,0.0004286869,-0.001200868,-0.0001200942,-0.127677,0.2613613,-9.824741,0,0,36.29171,1,1,7746,3872
1738,65378495,2,-0.0018154,-0.00129669,0.001268822,-0.1283739,0.2610617,-9.823556,0,0,36.29179,1,1,7746,3872
1741,65381159,2,-0.002937129,-0.0008299591,0.001524616,-0.1280616,0.2625559,-9.821365999999999,0,0,36.29186,1,1,7746,3872
