LineNo,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err
1703,101450867,2,0,0,16.33,0.03,28,0,0,0
2173,101559629,2,0,0,16.33,0.03,27,0,0,0
2648,101672955,2,0,0,16.33,0.03,27,0,0,0
3104,101779057,2,0,0,16.33,0.03,27,0,0,0
3559,101885414,2,0,0,16.32,0.04,27,0,0,0
4017,101990671,2,0,0,16.33,0.03,28,0,0,0
4507,102100679,2,0,0,16.32,0.03,27,0,0,0
4964,102207872,2,0,0,16.32,0.03,27,0,0,0
5419,102315036,2,0,0,16.32,0.03,28,0,0,0
5870,102418176,2,0,0,16.33,0.03,27,0,0,0
6355,102534705,2,0,0,16.32,0.03,28,0,0,0
6790,102638246,2,0,0,16.33,0.04,27,0,0,0
7235,102746510,2,0,0,16.32,0.03,27,0,0,0
7682,102849656,2,0,0,16.33,0.03,27,0,0,0
8181,102963421,2,19,314,16.32,0.05,28,0,0,0
8638,103071648,2,346,671,16.31,0.09999999,27,0,0,0
9091,103173062,2,688,1085,16.29,0.15,28,0,0,0
9545,103281972,2,1088,1257,16.31,0.11,28,0,0,0
9999,103386078,2,1257,1314,16.31,0.11,27,0,0,0
10488,103499496,2,1315,1342,16.32,0.09999999,28,0,0,0
10943,103604862,2,1342,1357,16.31,0.09999999,28,0,0,0
11353,103710223,2,1357,1357,16.31,0.09999999,28,0,0,0
11828,103821779,2,1357,1357,16.32,0.09,28,0,0,0
12316,103936976,2,1355,1342,16.31,0.09999999,28,0,0,0
12773,104039140,2,1342,1342,16.32,0.09999999,27,0,0,0
13264,104153120,2,1343,1357,16.32,0.09999999,28,0,0,0
13512,104250321,2,1356,1342,16.31,0.09999999,27,0,0,0
14008,104365540,2,1342,1342,16.32,0.09999999,28,0,0,0
14456,104468528,2,1342,1342,16.32,0.09999999,28,0,0,0
14954,104581971,2,1343,1357,16.32,0.09999999,27,0,0,0
15411,104690737,2,1357,1357,16.31,0.09999999,28,0,0,0
15863,104792470,2,1356,1342,16.32,0.09999999,28,0,0,0
16305,104898873,2,1342,1357,16.32,0.09999999,27,0,0,0
16781,105012501,2,1356,1342,16.32,0.09999999,28,0,0,0
17232,105120695,2,1342,1342,16.32,0.09999999,28,0,0,0
17722,105228473,2,1342,1342,16.31,0.09999999,28,0,0,0
18169,105331813,2,1342,1342,16.31,0.09999999,28,0,0,0
18666,105446255,2,1343,1357,16.31,0.09999999,28,0,0,0
19124,105555997,2,1357,1357,16.3,0.09999999,28,0,0,0
19582,105666304,2,1357,1357,16.31,0.09999999,28,0,0,0
20038,105773166,2,1357,1357,16.32,0.09999999,28,0,0,0
20493,105882051,2,1357,1357,16.31,0.09999999,28,0,0,0
20949,105983019,2,1357,1357,16.31,0.09999999,28,0,0,0
21396,106094616,2,1357,1357,16.31,0.09999999,28,0,0,0
21834,106199505,2,1363,1457,16.3,0.18,28,0,0,0
22280,106306463,2,1490,1985,16.23,0.57,28,0,0,0
22733,106409693,2,1993,2485,16.23,0.54,28,0,0,0
23608,106625541,2,2498,3100,16.04,1.01,28,0,0,0
24103,106741528,2,3140,3585,16.04,1.6,28,0,0,0
24557,106847563,2,3645,4200,15.91,2.43,28,0,0,0
24979,106956963,2,4270,5014,15.91,2.45,28,0,0,0
25428,107063730,2,5055,5614,15.69,3.34,28,0,0,0
26301,107280242,2,5634,6228,15.8,3.58,28,1,0,0
26731,107385088,2,6230,6285,15.8,3.66,28,1,0,0
27173,107494058,2,6287,6328,15.81,3.91,28,1,0,0
27673,107610038,2,6326,6314,15.81,3.89,28,1,0,0
28082,107710867,2,6319,6428,15.79,4.35,28,1,0,0
28579,107826624,2,6438,6585,15.79,4.2,28,1,0,0
29031,107935489,2,6592,6671,15.85,4.56,28,1,0,0
29487,108044089,2,6669,6657,15.84,4.66,28,2,0,0
29940,108154165,2,6661,6700,15.75,4.45,28,2,0,0
30391,108261680,2,6692,6600,15.75,4.04,28,2,0,0
31297,108479968,2,6582,6214,15.79,3.6,28,2,0,0
31751,108586998,2,6219,6385,15.79,3.77,28,2,0,0
32192,108693104,2,6377,6242,15.77,3.59,28,2,0,0
32665,108808747,2,6228,6085,15.79,3.26,28,2,0,0
33063,108907301,2,6081,5885,15.79,3.31,28,3,0,0
33561,109025072,2,5887,5914,15.79,3.16,28,3,0,0
34052,109141620,2,5938,6200,15.82,3.37,28,3,0,0
34962,109361671,2,6200,6214,15.73,3.69,28,3,0,0
35376,109464076,2,6221,6314,15.74,3.72,28,3,0,0
35828,109571647,2,6312,6228,15.79,3.4,28,3,0,0
36279,109681169,2,6224,6085,15.77,3.4,28,3,0,0
36731,109786982,2,6085,6085,15.86,3.36,29,3,0,0
37175,109896492,2,6082,6028,15.8,3.29,29,4,0,0
37615,109999413,2,6030,6128,15.73,3.74,29,4,0,0
38472,110215011,2,6134,6442,15.76,3.47,29,4,0,0
38968,110331468,2,6430,6200,15.77,3.56,29,4,0,0
39422,110447060,2,6198,6185,15.81,3.53,29,4,0,0
39824,110547236,2,6188,6228,15.77,3.71,29,4,0,0
40274,110656216,2,6231,6300,15.75,3.85,29,4,0,0
40694,110763061,2,6316,6514,15.8,3.79,29,4,0,0
41120,110872739,2,6483,6242,15.74,3.77,29,5,0,0
41569,110980057,2,6244,6328,15.73,3.84,29,5,0,0
42456,111195516,2,6327,6271,15.74,3.4,29,5,0,0
42941,111312221,2,6273,6300,15.79,3.46,29,5,0,0
