LineNo,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err
1958,101508632,5,0,0,16.55,0.05,25,0,0,0
2390,101609846,5,0,0,16.54,0.05,25,0,0,0
2875,101724467,5,0,0,16.55,0.04,25,0,0,0
3334,101829826,5,0,0,16.55,0.05,25,0,0,0
3791,101937491,5,0,0,16.55,0.05,25,0,0,0
4291,102050636,5,0,0,16.55,0.05,25,0,0,0
4735,102151793,5,0,0,16.54,0.05,25,0,0,0
5150,102254204,5,0,0,16.55,0.04,25,0,0,0
5646,102367095,5,0,0,16.55,0.05,25,0,0,0
6135,102483233,5,0,0,16.54,0.05,25,0,0,0
6570,102585979,5,0,0,16.54,0.05,25,0,0,0
7456,102797791,5,0,0,16.54,0.05,25,0,0,0
7952,102912621,5,10,128,16.54,0.04,25,0,0,0
8408,103016688,5,150,471,16.52,0.09,25,0,0,0
8862,103122664,5,496,885,16.52,0.15,25,0,0,0
9772,103335190,5,892,1271,16.52,0.12,25,0,0,0
10261,103448009,5,1273,1300,16.53,0.12,25,0,0,0
10712,103551684,5,1300,1314,16.53,0.12,25,0,0,0
11137,103659744,5,1314,1328,16.54,0.12,25,0,0,0
11613,103770663,5,1328,1328,16.53,0.11,25,0,0,0
12046,103874723,5,1328,1328,16.53,0.11,25,0,0,0
12546,103988114,5,1328,1328,16.54,0.11,25,0,0,0
12996,104091266,5,1328,1328,16.52,0.12,25,0,0,0
13783,104312648,5,1328,1328,16.53,0.12,25,0,0,0
14236,104416061,5,1328,1328,16.53,0.12,25,1,0,0
14729,104529438,5,1328,1328,16.52,0.12,25,1,0,0
15181,104633038,5,1329,1342,16.53,0.12,25,1,0,0
15636,104741757,5,1342,1342,16.53,0.11,25,1,0,0
16089,104846757,5,1342,1342,16.53,0.12,25,1,0,0
16562,104961654,5,1341,1328,16.52,0.11,25,1,0,0
16956,105060027,5,1328,1342,16.53,0.12,25,1,0,0
17494,105178227,5,1342,1342,16.52,0.11,25,1,0,0
17939,105280413,5,1341,1328,16.52,0.12,25,1,0,0
18438,105393427,5,1328,1328,16.53,0.12,25,1,0,0
18892,105500732,5,1329,1342,16.53,0.12,25,1,0,0
19351,105608994,5,1342,1342,16.52,0.12,25,1,0,0
19809,105720383,5,1342,1342,16.53,0.12,25,1,0,0
20268,105828030,5,1342,1342,16.53,0.12,25,1,0,0
20721,105933391,5,1341,1328,16.53,0.12,25,1,0,0
21180,106037678,5,1328,1328,16.52,0.12,25,1,0,0
21616,106144949,5,1329,1357,16.53,0.13,25,1,0,0
22052,106250615,5,1368,1585,16.5,0.27,25,1,0,0
22508,106356644,5,1595,2314,16.44,0.84,25,1,0,0
22927,106464792,5,2320,2700,16.5,0.88,26,1,0,0
23383,106573351,5,2718,2971,16.27,1.19,25,1,0,0
23834,106680053,5,2985,3314,16.35,1.48,25,1,0,0
24330,106795207,5,3376,3971,16.19,2.53,25,1,0,0
24753,106904974,5,4043,4742,16.05,3.47,25,1,0,0
25207,107012059,5,4791,5214,15.92,3.28,25,1,0,0
25624,107114873,5,5225,5528,15.89,3.61,26,1,0,0
26122,107232417,5,5558,5885,15.94,3.87,26,1,0,0
26516,107333189,5,5896,6185,15.88,3.87,25,1,0,0
26993,107447743,5,6165,5957,15.98,3.34,26,1,0,0
27441,107556432,5,5955,5942,15.99,3.33,25,1,0,0
27899,107669014,5,5943,5957,15.98,3.45,26,2,0,0
28350,107773718,5,5962,6014,16,3.54,26,2,0,0
28803,107883449,5,6028,6171,16.02,4.06,26,2,0,0
29260,107992198,5,6171,6171,15.91,4.48,26,2,0,0
29668,108091083,5,6173,6285,15.84,4.47,26,2,0,0
30167,108206384,5,6299,6442,15.94,4.02,26,2,0,0
30616,108315652,5,6426,6214,15.89,3.7,26,2,0,0
31069,108423070,5,6197,5957,15.97,3.3,26,2,0,0
31524,108536184,5,5957,5957,15.94,3.35,26,3,0,0
31976,108639634,5,5954,5900,15.84,3.53,26,3,0,0
32404,108745475,5,5901,5942,15.95,3.29,26,3,0,0
33334,108971086,5,5933,5685,15.98,2.82,26,3,0,0
33780,109079607,5,5690,5800,16,3.15,26,3,0,0
34284,109196506,5,5788,5671,15.97,3.38,26,3,0,0
