LineNo,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
184,1.0097e+08,2,0.0035226,0.00091917,-0.00041406,0.051928,0.27888,-9.8167,0,0,38.472,1,1,7745,3872
219,1.0098e+08,2,0.0043525,1.9333e-05,-0.0005891,0.051056,0.27622,-9.8187,0,0,38.473,1,1,7745,3872
289,1.01e+08,2,0.0053535,-0.0030292,0.0004342,0.066221,0.26143,-9.8173,0,0,38.474,1,1,7745,3872
404,1.0103e+08,2,0.0019679,-0.0023398,-4.5038e-05,0.039804,0.26319,-9.8266,0,0,38.476,1,1,7745,3872
520,1.0106e+08,2,-0.0015691,0.0032655,0.00070229,0.058609,0.23481,-9.8271,0,0,38.477,1,1,7745,3872
635,1.0109e+08,2,-0.0033761,0.0011166,0.00095558,0.052797,0.24484,-9.784,0,0,38.478,1,1,7745,3872
638,1.0109e+08,2,-0.0029197,3.6799e-06,0.0013023,0.051442,0.24671,-9.7853,0,0,38.478,1,1,7745,3872
749,1.0111e+08,2,-0.0020396,-0.0024285,0.0008256,0.038573,0.26574,-9.8085,0,0,38.478,1,1,7745,3872
784,1.0112e+08,2,-0.0014285,-0.0021699,0.0012545,0.038933,0.26479,-9.8086,0,0,38.478,1,1,7745,3872
858,1.0113e+08,2,0.0013903,-0.002477,0.0005101,0.065864,0.26414,-9.8216,0,0,38.479,1,1,7745,3872
976,1.0117e+08,2,0.003742,-0.00072284,-0.0012372,0.041481,0.25685,-9.8187,0,0,38.48,1,1,7745,3872
1091,1.0122e+08,2,0.00079907,0.001918,0.00098102,0.052832,0.25476,-9.8321,0,0,38.481,1,1,7745,3872
1202,1.0133e+08,2,-0.00021964,0.0015787,0.000227,0.058122,0.24158,-9.7994,0,0,38.483,1,1,7745,3872
1284,1.0137e+08,2,0.00097426,-0.00046466,0.00025209,0.033838,0.25766,-9.8142,0,0,38.483,1,1,7745,3872
1319,1.0137e+08,2,0.0013318,-0.00048783,0.00098685,0.032249,0.25939,-9.8129,0,0,38.483,1,1,7745,3872
1383,1.0138e+08,2,0.0030185,-0.001938,-0.00099748,0.046407,0.2548,-9.81,0,0,38.483,1,1,7745,3872
1475,1.014e+08,2,0.00031564,-0.0012933,-4.6594e-05,0.044224,0.26127,-9.8152,0,0,38.483,1,1,7745,3872
1510,1.014e+08,2,0.00051393,-0.00078768,-0.00054069,0.042146,0.26424,-9.8116,0,0,38.483,1,1,7745,3872
1562,1.0142e+08,2,-0.0012459,0.0024251,-0.00067644,0.043023,0.26408,-9.8081,0,0,38.483,1,1,7745,3872
1572,1.0142e+08,2,-0.00019176,0.0023002,0.00012002,0.043087,0.2616,-9.81,0,0,38.483,1,1,7745,3872
1607,1.0143e+08,2,0.00095917,0.0017452,0.0011935,0.043268,0.25948,-9.8138,0,0,38.483,1,1,7745,3872
1610,1.0143e+08,2,0.00098392,0.0018399,0.0010695,0.044931,0.25937,-9.8178,0,0,38.483,1,1,7745,3872
1613,1.0143e+08,2,0.0010747,0.0025466,-0.0004327,0.047848,0.25859,-9.8236,0,0,38.483,1,1,7745,3872
1617,1.0143e+08,2,0.0010648,0.0027151,-0.00051396,0.048659,0.25805,-9.8279,0,0,38.483,1,1,7745,3872
1652,1.0143e+08,2,-0.00055941,0.0031856,-0.00026747,0.050121,0.25553,-9.8336,0,0,38.483,1,1,7745,3872
1655,1.0144e+08,2,-0.0012348,0.0044618,2.3495e-05,0.050613,0.254,-9.8352,0,0,38.483,1,1,7745,3872
1658,1.0144e+08,2,-0.0012397,0.0051706,0.0005296,0.051448,0.24975,-9.8368,0,0,38.483,1,1,7745,3872
1661,1.0144e+08,2,-0.0013288,0.0043547,0.0013363,0.051428,0.24724,-9.833,0,0,38.483,1,1,7745,3872
1696,1.0144e+08,2,-0.00078279,0.0036306,0.00064174,0.051357,0.2451,-9.8288,0,0,38.483,1,1,7745,3872
1699,1.0145e+08,2,-0.001028,0.0028866,-0.00042015,0.052194,0.24204,-9.8251,0,0,38.483,1,1,7745,3872
1702,1.0145e+08,2,-0.0024144,0.0017804,-0.00084447,0.053911,0.23886,-9.8221,0,0,38.483,1,1,7745,3872
1708,1.0145e+08,2,-0.0021378,0.00049188,-0.00090564,0.056956,0.24083,-9.8196,0,0,38.483,1,1,7745,3872
1743,1.0146e+08,2,-0.00042437,0.00037716,0.00017289,0.060706,0.24566,-9.8186,0,0,38.483,1,1,7745,3872
1746,1.0146e+08,2,-4.4168e-05,0.00091917,0.00090516,0.063099,0.24805,-9.8166,0,0,38.483,1,1,7745,3872
1749,1.0146e+08,2,0.00087181,0.00094395,0.00070101,0.064528,0.25004,-9.8149,0,0,38.483,1,1,7745,3872
1784,1.0147e+08,2,-0.0011734,0.00038797,-0.0012169,0.061558,0.25485,-9.8099,0,0,38.483,1,1,7745,3872
1787,1.0147e+08,2,-0.00087921,0.00061964,-0.0010787,0.059109,0.25893,-9.8095,0,0,38.483,1,1,7745,3872
1790,1.0147e+08,2,-0.00031872,0.00082744,-0.00022343,0.05623,0.2633,-9.8106,0,0,38.483,1,1,7745,3872
1824,1.0148e+08,2,-2.7684e-06,0.0011225,0.00071593,0.05537,0.26424,-9.8121,0,0,38.483,1,1,7745,3872
1827,1.0148e+08,2,-0.00042199,0.0017173,0.0012752,0.055173,0.26493,-9.8149,0,0,38.483,1,1,7745,3872
