LineNo,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
182,12924263,0,-0.002897464,-0.003958018,-0.003023824,-0.2783267,-0.01511082,-9.758346,0,0,44.73008,1,1,8006,4003
213,12927131,0,-0.002271315,-0.004572405,-0.003618106,-0.284325,-0.01762199,-9.750677,0,0,44.72999,1,1,8008,4003
289,12956538,0,0.0004524655,-0.0005475609,-0.002658791,-0.3057618,-0.0114002,-9.767144,0,0,44.72879,1,1,8008,4003
405,12985344,0,0.001031246,0.001282141,-0.0005819406,-0.2788582,-0.02899029,-9.745950000000001,0,0,44.72801,1,1,8008,4003
520,13013946,0,0.0008087254,0.0004896072,0.001906625,-0.2863891,-0.02203377,-9.739570000000001,0,0,44.72787,1,1,8008,4003
523,13015333,0,-6.135966e-05,0.0004354151,0.002206656,-0.2859215,-0.0206938,-9.739330000000001,0,0,44.72786,1,1,8008,4003
634,13035237,0,-0.001431268,-0.0002212709,0.002148853,-0.2630754,-0.03057237,-9.738441,0,0,44.72775,1,1,8008,4003
751,13057329,0,-0.001200587,-0.001776801,0.0004910977,-0.273516,-0.04166621,-9.754902,0,0,44.72775,1,1,8008,4003
863,13089340,0,-0.0007745373,0.001521987,-0.002381213,-0.2665769,-0.0224517,-9.750104,0,0,44.72855,1,1,8008,4003
978,13119334,0,0.0007603163999999999,0.0005930588,-0.002449458,-0.2455633,-0.01357822,-9.730836999999999,0,0,44.72973,1,1,8008,4003
1009,13121997,0,0.000665085,-5.152726e-05,-0.003313418,-0.2490433,-0.01074397,-9.731194,0,0,44.72992,1,1,8008,4003
1090,13167693,0,0.0002377056,-0.00211995,0.00176053,-0.2577178,-0.009953978,-9.747349,0,0,44.73245,1,1,8008,4003
1121,13170370,0,-0.0006492459,-0.00360533,0.001605963,-0.262933,-0.008955421,-9.743045,0,0,44.73255,1,1,8008,4003
1201,13249127,0,-0.002084777,0.0005620807,-0.002506306,-0.2816846,-0.0174346,-9.769173,0,0,44.74016,1,1,8008,4003
1297,13304111,0,0.001195384,-0.00151632,-0.001940261,-0.2672799,-0.01750434,-9.742573999999999,0,0,44.74734,1,1,8008,4003
1384,13318454,0,0.001810881,0.001718722,0.001477523,-0.2743388,-0.02370568,-9.75292,0,0,44.74901,1,1,8008,4003
1476,13334425,0,-0.0002634396,0.0006737557,0.0003234778,-0.2672926,-0.02851942,-9.771915,0,0,44.75085,1,1,8008,4003
1507,13336947,0,-0.0003044545,-0.0002709813,-0.0001232559,-0.2637157,-0.02581584,-9.772264,0,0,44.75113,1,1,8008,4003
1546,13340446,0,-0.0007016145,-0.0006707239,0.0005393373,-0.2622941,-0.02556579,-9.769269,0,0,44.75141,1,1,8008,4003
1549,13342544,0,-0.0007848628000000001,-7.842477999999999e-05,0.001379112,-0.2614593,-0.02749144,-9.767942,0,0,44.75161,1,1,8008,4003
1552,13345557,0,-0.0004236599,-0.001113357,0.001854983,-0.2580653,-0.03284445,-9.767357000000001,0,0,44.7519,1,1,8008,4003
1583,13347945,0,-0.0002788848,-0.001960527,0.001630506,-0.2563535,-0.03663019,-9.770580000000001,0,0,44.75219,1,1,8008,4003
1586,13350581,0,4.302729e-05,-0.001717425,0.0008096528,-0.2569585,-0.03718748,-9.774857000000001,0,0,44.75237,1,1,8008,4003
1590,13353455,0,-0.0006576214,-0.002082646,0.0007341699,-0.2592959,-0.03385683,-9.777041000000001,0,0,44.75266,1,1,8008,4003
1593,13355753,0,-0.001869249,-0.001563674,0.0009205203,-0.2608052,-0.03059272,-9.775046,0,0,44.75285,1,1,8008,4003
1624,13358477,0,-0.003135701,-0.0007487449,0.001579116,-0.2624131,-0.02656563,-9.768136999999999,0,0,44.75317,1,1,8008,4003
1627,13360750,0,-0.00366539,-0.0004886703,0.001539552,-0.2621545,-0.02559952,-9.764566,0,0,44.75339,1,1,8008,4003
1630,13363124,0,-0.003837428,-0.0002838249,0.00090158,-0.2625092,-0.02178567,-9.759988,0,0,44.75371,1,1,8008,4003
1633,13366015,0,-0.003561541,-0.000434727,0.0007100888000000001,-0.2636269,-0.01933858,-9.758037,0,0,44.75394,1,1,8008,4003
1664,13368247,0,-0.001656745,-0.0002362108,0.0004929386,-0.2656682,-0.01630166,-9.757781,0,0,44.7543,1,1,8008,4003
1667,13372298,0,0.0004489034,-4.305191e-05,0.0002516124,-0.2658532,-0.0120277,-9.758464,0,0,44.75463,1,1,8008,4003
1671,13373507,0,0.0007403054,-0.001310185,-4.662889e-05,-0.2653106,-0.009036611,-9.758368000000001,0,0,44.75498,1,1,8008,4003
1677,13377053,0,-8.947923e-05,-0.002285179,-4.371505e-05,-0.2643122,-0.007969412,-9.757147,0,0,44.75522,1,1,8008,4003
1708,13380716,0,-0.001038986,-0.0005438187,-4.68923e-05,-0.2610041,-0.008447397000000001,-9.751815000000001,0,0,44.75568,1,1,8008,4003
1711,13382891,0,-0.001139552,0.001374242,3.562514e-05,-0.258379,-0.009109045,-9.746218000000001,0,0,44.75603,1,1,8008,4003
1715,13384475,0,-0.00176188,0.001959763,-0.0003212497,-0.2588531,-0.009912993,-9.745620000000001,0,0,44.75626,1,1,8008,4003
1718,13386987,0,-0.003074551,0.001037819,-1.968825e-05,-0.2624678,-0.01452171,-9.748548,0,0,44.75659,1,1,8008,4003
1749,13389488,0,-0.004040136,0.0004838912,0.0003738781,-0.2646106,-0.01827367,-9.752217,0,0,44.75681,1,1,8008,4003
1752,13392250,0,-0.003316646,0.0006499253,1.814358e-05,-0.2662704,-0.02129216,-9.760028,0,0,44.75713,1,1,8008,4003
1755,13394982,0,-0.002498906,0.0001295886,-0.0002498558,-0.2677,-0.02203813,-9.764571,0,0,44.75743,1,1,8008,4003
1758,13397892,0,-0.002138268,5.552053e-05,-0.0003613638,-0.2682491,-0.02072557,-9.767842999999999,0,0,44.75776,1,1,8008,4003
1789,13400313,0,-0.0008020644,-0.0006410838,-0.000394157,-0.2671424,-0.01748015,-9.767595999999999,0,0,44.75801,1,1,8008,4003
1792,13402568,0,0.0001373484,-0.002352091,-0.0007447279999999999,-0.2635712,-0.0144343,-9.765686000000001,0,0,44.75826,1,1,8008,4003
1798,13405774,0,0.0004763461,-0.003017104,-0.0007328702,-0.2617263,-0.01197101,-9.763481000000001,0,0,44.75842,1,1,8008,4003
1801,13407907,0,-8.089736999999999e-05,-0.002418948,-0.0007441535,-0.2591112,-0.008508692,-9.761639000000001,0,0,44.75871,1,1,8008,4003
1832,13410366,0,-0.0009631845,-0.002142081,-0.0010171,-0.2583104,-0.007619708,-9.760327999999999,0,0,44.75885,1,1,8008,4003
1839,13413478,0,-0.001824535,-0.001920439,-0.0006839936999999999,-0.2581786,-0.009052269,-9.755243,0,0,44.75905,1,1,8008,4003
1842,13415585,0,-0.001813495,-0.001166112,-0.0006030019,-0.2581535,-0.009914439000000001,-9.752369,0,0,44.75925,1,1,8008,4003
1845,13418341,0,-0.002005318,-0.002048718,-0.0005606681,-0.2598145,-0.01205275,-9.749649,0,0,44.75959,1,1,8008,4003
1876,13420969,0,-0.001840914,-0.001617992,-0.001225922,-0.2631292,-0.01512647,-9.748847,0,0,44.7599,1,1,8008,4003
1879,13423453,0,-0.0007949722,-0.001245995,-0.001441286,-0.264125,-0.01641431,-9.750401,0,0,44.76004,1,1,8008,4003
1883,13426090,0,0.0008753894,-0.002521227,-0.001430064,-0.2658385,-0.018526,-9.752039,0,0,44.76024,1,1,8008,4003
1886,13429079,0,0.001191046,-0.003591738,-0.001482645,-0.2677942,-0.02095621,-9.752286,0,0,44.76038,1,1,8008,4003
1917,13432032,0,0.0001960156,-0.004349472,-0.0009856185999999999,-0.2720025,-0.02502991,-9.755086,0,0,44.7606,1,1,8008,4003
1920,13434103,0,-0.0004529547,-0.003654805,-0.00146727,-0.2736883,-0.02449801,-9.759491000000001,0,0,44.76081,1,1,8008,4003
1923,13436974,0,-0.0002086253,-0.003665985,-0.001644343,-0.2731293,-0.02315284,-9.762029,0,0,44.76095,1,1,8008,4003
1926,13439626,0,-0.0008313205,-0.00329581,-0.0009191418,-0.2731495,-0.02180067,-9.765412,0,0,44.76116,1,1,8008,4003
1957,13442344,0,-0.000769902,-0.002630225,0.0006033659,-0.2752601,-0.01994515,-9.768093,0,0,44.76136,1,1,8008,4003
1960,13444376,0,-0.0001116863,-0.002345052,0.00109084,-0.2769638,-0.01636121,-9.768996,0,0,44.7615,1,1,8008,4003
1964,13446955,0,0.00207717,-0.001603058,0.000419215,-0.2775582,-0.01136098,-9.768865999999999,0,0,44.76173,1,1,8008,4003
1967,13449564,0,0.003257135,-0.001656893,0.0004679955,-0.2776518,-0.01010955,-9.767343,0,0,44.76189,1,1,8008,4003
1998,13452441,0,0.00295351,-0.002046858,0.0004053468,-0.2797072,-0.008518635,-9.761976000000001,0,0,44.76214,1,1,8008,4003
2003,13457932,0,0.001774387,-0.0006435472999999999,0.0002146938,-0.2860711,-0.004653122,-9.759857,0,0,44.76256,1,1,8008,4003
2006,13460252,0,0.00292007,-0.0007967763,-0.001180396,-0.2877646,-0.006481968,-9.754376000000001,0,0,44.76281,1,1,8008,4003
2037,13463734,0,0.001792948,-0.0006384081,-0.0007274639,-0.2877758,-0.00793164,-9.750406,0,0,44.76298,1,1,8008,4003
2040,13465879,0,0.000246415,-0.001172447,0.0003260551,-0.2867443,-0.01127417,-9.744923,0,0,44.76323,1,1,8008,4003
2043,13467778,0,0.0007092112999999999,-0.0009956073,0.002128606,-0.2860176,-0.01499509,-9.742838000000001,0,0,44.76348,1,1,8008,4003
2047,13470471,0,0.00046236,-0.000435843,0.002953659,-0.2858927,-0.01638847,-9.744119,0,0,44.76365,1,1,8008,4003
2078,13472743,0,0.0002853937,-0.0009840916999999999,0.002255801,-0.2841853,-0.01721279,-9.747877000000001,0,0,44.76402,1,1,8008,4003
2081,13475428,0,0.0002591678,-0.001707018,0.001663412,-0.282264,-0.01727905,-9.751015000000001,0,0,44.76421,1,1,8008,4003
2084,13478315,0,0.0003611628,-0.001641057,0.0006897839,-0.2816172,-0.01606299,-9.753731,0,0,44.76459,1,1,8008,4003
2088,13480874,0,0.0003802974,-0.0005847081,0.0001855268,-0.2817469,-0.01364691,-9.754711,0,0,44.76477,1,1,8008,4003
2119,13483942,0,0.0001826236,0.00108026,-0.0001155809,-0.2813784,-0.009330478999999999,-9.756608999999999,0,0,44.76513,1,1,8008,4003
2122,13486011,0,-0.000352061,0.002472595,0.0005590319,-0.2794963,-0.007692578,-9.75719,0,0,44.76527,1,1,8008,4003
2125,13488286,0,-0.0001529789,0.003030071,0.001347484,-0.2757371,-0.009311298000000001,-9.756019,0,0,44.76553,1,1,8008,4003
2128,13491315,0,0.0004244341,0.002526241,0.001743867,-0.2748433,-0.01145968,-9.755058999999999,0,0,44.76572,1,1,8008,4003
2159,13493462,0,0.0004097934,0.001819015,0.001557693,-0.2746505,-0.01368918,-9.752307,0,0,44.7659,1,1,8008,4003
2162,13496734,0,0.0005625211,0.001970265,0.001159382,-0.2761568,-0.0152219,-9.748206,0,0,44.76609,1,1,8008,4003
2165,13498854,0,0.0008687277,0.002588025,0.0008510074,-0.2781928,-0.01600993,-9.743793,0,0,44.76632,1,1,8008,4003
2170,13501551,0,0.0007508324,0.002049788,0.001048752,-0.2827483,-0.01844767,-9.735455999999999,0,0,44.76651,1,1,8008,4003
2201,13503973,0,0.0002107901,0.0003002304,0.001003865,-0.2874396,-0.02035222,-9.733931999999999,0,0,44.76671,1,1,8008,4003
2204,13506559,0,0.0002274856,-0.0004341837,0.0007103083,-0.2899378,-0.02108232,-9.73573,0,0,44.76683,1,1,8008,4003
2207,13509729,0,0.001082517,-0.0007655191999999999,-0.0005424318,-0.2925837,-0.02147481,-9.739144,0,0,44.76703,1,1,8008,4003
2211,13511331,0,0.002124412,-0.000536273,-0.0006355547,-0.291958,-0.02214774,-9.740187000000001,0,0,44.76715,1,1,8008,4003
2242,13514350,0,0.002796282,0.0009469378,0.000865826,-0.2880688,-0.02424454,-9.741557,0,0,44.76735,1,1,8008,4003
2250,13516923,0,0.002134084,0.001970443,0.001196462,-0.2852187,-0.02592154,-9.74273,0,0,44.76749,1,1,8008,4003
2253,13519903,0,0.001209575,0.001955739,0.001294117,-0.2813252,-0.02788491,-9.746274,0,0,44.76768,1,1,8008,4003
2256,13521309,0,0.000453531,0.001662028,0.001431226,-0.2808876,-0.02830954,-9.748158999999999,0,0,44.76788,1,1,8008,4003
2287,13524127,0,-0.001012911,0.00217589,0.001235064,-0.2815336,-0.02974214,-9.75061,0,0,44.76807,1,1,8008,4003
2290,13527202,0,-0.001489748,0.002559639,0.001188023,-0.2809595,-0.02942774,-9.753284000000001,0,0,44.76817,1,1,8008,4003
2293,13529256,0,-0.001497833,0.002382688,2.094892e-05,-0.279258,-0.02913914,-9.756182000000001,0,0,44.76838,1,1,8008,4003
2297,13532127,0,-0.001364794,0.001667736,-0.00128429,-0.2779097,-0.02937281,-9.757785,0,0,44.76851,1,1,8008,4003
