LineNo,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err
1963,13444772,3,0,0,15.86,0.05,28,0,0,0
2408,13553479,3,0,0,15.86,0.05,28,0,0,0
2793,13656452,3,0,0,15.86,0.05,28,0,0,0
3242,13773978,3,0,0,15.86,0.05,28,0,0,0
4074,13987702,3,0,0,15.86,0.05,28,0,0,0
4486,14090304,3,0,0,15.86,0.05,28,0,0,0
4893,14190959,3,0,0,15.85,0.05,28,0,0,0
5347,14303744,3,0,0,15.86,0.05,28,0,0,0
5762,14413578,3,0,0,15.87,0.05,28,0,0,0
6178,14517507,3,0,0,15.86,0.05,28,0,0,0
6587,14621130,3,0,0,15.86,0.05,28,0,0,0
7039,14733756,3,0,0,15.86,0.05,28,0,0,0
7451,14840361,3,0,0,15.86,0.05,28,0,0,0
7867,14945123,3,0,0,15.86,0.05,28,0,0,0
8284,15053328,3,0,0,15.86,0.05,28,0,0,0
8739,15165579,3,0,0,15.85,0.05,28,0,0,0
9154,15270352,3,0,0,15.86,0.05,28,0,0,0
9567,15379166,3,0,0,15.86,0.05,28,0,0,0
9978,15479988,3,0,0,15.85,0.05,28,0,0,0
10426,15592286,3,0,0,15.86,0.05,28,0,0,0
11162,15816112,3,0,0,15.86,0.05,28,0,0,0
11577,15921434,3,0,0,15.86,0.05,28,0,0,0
12030,16033126,3,0,0,15.86,0.05,28,0,0,0
12451,16139142,3,0,0,15.86,0.05,28,0,0,0
12861,16241268,3,0,0,15.87,0.05,28,0,0,0
13272,16344729,3,0,0,15.86,0.05,28,0,0,0
13724,16458329,3,0,0,15.86,0.05,28,0,0,0
14139,16562501,3,0,0,15.86,0.05,28,0,0,0
14594,16677681,3,0,0,15.86,0.05,28,0,0,0
15006,16781073,3,0,0,15.86,0.05,28,0,0,0
15422,16886928,3,0,0,15.86,0.05,28,0,0,0
15838,16992852,3,0,0,15.86,0.05,28,0,0,0
16285,17105367,3,0,0,15.86,0.05,28,0,0,0
16703,17210289,3,0,0,15.86,0.05,28,0,0,0
17117,17314608,3,0,0,15.86,0.05,28,0,0,0
17526,17419053,3,0,0,15.85,0.05,28,0,0,0
17975,17531321,3,0,0,15.86,0.05,28,0,0,0
18360,17633719,3,0,0,15.86,0.05,28,0,0,0
18849,17753903,3,0,0,15.86,0.05,28,0,0,0
19258,17856649,3,0,0,15.86,0.05,28,0,0,0
19676,17964527,3,0,0,15.86,0.05,28,0,0,0
20546,18185536,3,0,0,15.86,0.05,28,0,0,0
20965,18293677,3,0,0,15.86,0.05,28,0,0,0
21376,18396874,3,0,0,15.86,0.05,28,0,0,0
21793,18503518,3,0,0,15.86,0.05,28,0,0,0
22244,18617881,3,0,0,15.86,0.04,28,0,0,0
23068,18830949,3,0,0,15.86,0.05,28,0,0,0
23520,18943916,3,0,0,15.86,0.05,28,0,0,0
23929,19045319,3,0,0,15.86,0.05,28,0,0,0
24342,19149732,3,0,0,15.86,0.05,28,0,0,0
24798,19263931,3,0,0,15.86,0.05,28,0,0,0
25212,19369724,3,0,0,15.86,0.05,28,0,0,0
25666,19482767,3,0,0,15.86,0.05,28,0,0,0
26079,19590517,3,0,0,15.86,0.05,28,0,0,0
26494,19694760,3,0,0,15.86,0.05,28,0,0,0
26909,19801274,3,0,0,15.86,0.05,28,0,0,0
27362,19914744,3,0,0,15.86,0.05,28,0,0,0
27775,20019687,3,0,0,15.86,0.05,28,0,0,0
28649,20242525,3,0,0,15.86,0.05,28,0,0,0
29063,20346082,3,0,0,15.86,0.05,28,0,0,0
29551,20465941,3,0,0,15.86,0.05,28,0,0,0
29964,20572749,3,0,0,15.86,0.05,28,0,0,0
30377,20677929,3,0,0,15.86,0.05,28,0,0,0
30788,20782873,3,0,0,15.86,0.05,28,0,0,0
31200,20885511,3,0,0,15.86,0.05,28,0,0,0
31619,20993932,3,0,0,15.86,0.05,28,0,0,0
32078,21110067,3,0,0,15.86,0.05,28,0,0,0
