LineNo,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err
1670,13372426,5,0,0,15.98,0.03,25,0,0,0
2087,13478517,5,0,0,15.98,0.03,25,0,0,0
2502,13582972,5,0,0,15.98,0.04,25,0,0,0
2955,13700701,5,0,0,15.98,0.04,25,0,0,0
3369,13805950,5,0,0,15.99,0.04,25,0,0,0
3780,13907368,5,0,0,15.99,0.04,25,0,0,0
4196,14018304,5,0,0,15.99,0.03,25,0,0,0
4610,14119971,5,0,0,15.99,0.04,25,0,0,0
5055,14231248,5,0,0,15.99,0.03,25,0,0,0
5469,14335202,5,0,0,15.98,0.03,25,0,0,0
5890,14444299,5,0,0,15.98,0.03,25,0,0,0
6344,14558102,5,0,0,15.98,0.03,25,0,0,0
6756,14662542,5,0,0,15.98,0.03,25,0,0,0
7166,14765010,5,0,0,15.98,0.03,25,0,0,0
7624,14883925,5,0,0,15.98,0.03,25,0,0,0
8037,14989576,5,0,0,15.99,0.03,25,0,0,0
8454,15093898,5,0,0,15.98,0.03,25,0,0,0
8862,15195252,5,0,0,15.98,0.03,25,0,0,0
9276,15307033,5,0,0,15.98,0.03,25,0,0,0
10140,15520802,5,0,0,15.98,0.03,25,0,0,0
10576,15628372,5,0,0,15.98,0.04,25,0,0,0
10869,15742033,5,0,0,15.99,0.03,25,0,0,0
11285,15845902,5,0,0,15.98,0.04,25,0,0,0
11700,15951308,5,0,0,15.99,0.04,25,0,0,0
12155,16063739,5,0,0,15.98,0.03,25,0,0,0
12574,16169333,5,0,0,15.99,0.04,25,0,0,0
13025,16284054,5,0,0,15.98,0.04,25,0,0,0
13435,16386258,5,0,0,15.98,0.04,25,0,0,0
13849,16490474,5,0,0,15.98,0.04,25,0,0,0
14307,16603369,5,0,0,15.98,0.03,25,0,0,0
14721,16706851,5,0,0,15.98,0.04,25,0,0,0
15132,16812748,5,0,0,15.98,0.04,25,0,0,0
15590,16928285,5,0,0,15.99,0.04,25,0,0,0
16004,17034085,5,0,0,15.98,0.03,25,0,0,0
16416,17136065,5,0,0,15.98,0.03,25,0,0,0
16868,17253053,5,0,0,15.99,0.03,25,0,0,0
17276,17355139,5,0,0,15.98,0.03,25,0,0,0
17685,17460277,5,0,0,15.98,0.03,25,0,0,0
18070,17562927,5,0,0,15.98,0.03,25,0,0,0
18553,17679476,5,0,0,15.98,0.03,25,0,0,0
18965,17784116,5,0,0,15.99,0.03,25,0,0,0
19385,17892840,5,0,0,15.98,0.03,25,0,0,0
19801,17997493,5,0,0,15.98,0.03,25,0,0,0
20252,18110847,5,0,0,15.98,0.03,25,0,0,0
20672,18218583,5,0,0,15.98,0.03,25,0,0,0
21088,18324764,5,0,0,15.98,0.03,25,0,0,0
21537,18437906,5,0,0,15.98,0.03,25,0,0,0
21955,18543284,5,0,0,15.98,0.03,25,0,0,0
22370,18649040,5,0,0,15.99,0.04,25,0,0,0
22788,18757946,5,0,0,15.99,0.04,25,0,0,0
23239,18871921,5,0,0,15.98,0.03,25,0,0,0
23647,18973523,5,0,0,15.98,0.03,25,0,0,0
24058,19076984,5,0,0,15.98,0.03,25,0,0,0
24511,19189949,5,0,0,15.98,0.03,25,0,0,0
24924,19295433,5,0,0,15.98,0.03,25,0,0,0
25375,19409971,5,0,0,15.98,0.03,25,0,0,0
25788,19519122,5,0,0,15.98,0.03,25,0,0,0
26201,19623011,5,0,0,15.98,0.03,25,0,0,0
26616,19729526,5,0,0,15.99,0.03,25,0,0,0
27068,19843460,5,0,0,15.98,0.03,25,0,0,0
27484,19946266,5,0,0,15.98,0.03,25,0,0,0
27940,20061112,5,0,0,15.99,0.04,25,0,0,0
28356,20168274,5,0,0,15.98,0.03,25,0,0,0
28774,20274099,5,0,0,15.98,0.03,25,0,0,0
29226,20386913,5,0,0,15.98,0.03,25,0,0,0
29675,20497529,5,0,0,15.99,0.04,25,0,0,0
30086,20603294,5,0,0,15.98,0.03,25,0,0,0
30500,20708036,5,0,0,15.99,0.04,25,0,0,0
30912,20813379,5,0,0,15.98,0.03,26,0,0,0
31369,20926349,5,0,0,15.98,0.04,25,0,0,0
31787,21034515,5,0,0,15.98,0.03,26,0,0,0
32205,21140761,5,0,0,15.97,0.03,26,0,0,0
32623,21244864,5,0,0,15.98,0.03,26,0,0,0
33077,21357950,5,0,0,15.98,0.03,25,0,0,0
33493,21464354,5,0,0,15.98,0.03,25,0,0,0
33914,21574879,5,0,0,15.98,0.04,25,0,0,0
34329,21680939,5,0,0,15.98,0.03,26,0,0,0
34744,21787907,5,0,0,15.98,0.03,26,0,0,0
35172,21899883,5,0,0,15.98,0.03,26,0,0,0
35582,22003018,5,0,0,15.98,0.03,25,0,0,0
36040,22118334,5,0,0,15.98,0.03,25,0,0,0
36458,22225096,5,0,0,15.98,0.03,25,0,0,0
36873,22328135,5,0,0,15.99,0.03,26,0,0,0
37285,22433025,5,0,0,15.98,0.03,25,0,0,0
37736,22547531,5,0,0,15.98,0.04,25,0,0,0
38148,22649974,5,0,0,15.99,0.04,25,0,0,0
38604,22764332,5,0,0,15.98,0.04,25,0,0,0
39024,22872843,5,0,0,15.99,0.04,26,0,0,0
39438,22979949,5,0,0,15.98,0.04,26,0,0,0
39847,23082496,5,0,0,15.98,0.04,25,0,0,0
40297,23196272,5,0,0,15.98,0.03,25,0,0,0
40716,23301356,5,0,0,15.98,0.04,25,0,0,0
41170,23414575,5,0,0,15.99,0.03,25,0,0,0
41584,23518463,5,0,0,15.98,0.03,25,0,0,0
41997,23624323,5,0,0,15.98,0.03,25,0,0,0
42454,23744272,5,0,0,15.99,0.03,26,0,0,0
42865,23847558,5,0,0,15.99,0.04,25,0,0,0
43279,23955432,5,0,0,15.99,0.04,26,0,0,0
43726,24064366,5,0,0,15.98,0.04,25,0,0,0
44173,24176278,5,0,0,15.98,0.04,26,0,0,0
44587,24280857,5,0,0,15.98,0.04,26,0,0,0
45041,24396557,5,0,0,15.98,0.04,25,0,0,0
45454,24500449,5,0,0,15.98,0.04,26,0,0,0
45861,24602772,5,0,0,15.98,0.04,25,0,0,0
46317,24715876,5,0,0,15.98,0.03,25,0,0,0
46694,24812758,5,0,0,15.98,0.03,26,0,0,0
47145,24926232,5,0,0,15.98,0.03,26,0,0,0
47555,25031090,5,0,0,15.98,0.03,26,0,0,0
47969,25136761,5,0,0,15.98,0.04,26,0,0,0
48425,25250438,5,0,0,15.99,0.04,26,0,0,0
