LineNo,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err
1714,13383090,0,0,0,15.82,0.04,32,0,0,0
2168,13499038,0,0,0,15.82,0.05,32,0,0,0
2585,13604222,0,0,0,15.82,0.05,32,0,0,0
2996,13710905,0,0,0,15.82,0.05,32,0,0,0
3456,13826454,0,0,0,15.82,0.05,32,0,0,0
3870,13929947,0,0,0,15.82,0.05,32,0,0,0
4695,14139350,0,0,0,15.82,0.05,32,0,0,0
5142,14252491,0,0,0,15.82,0.05,32,0,0,0
5554,14356018,0,0,0,15.82,0.05,32,0,0,0
5974,14463920,0,0,0,15.81,0.05,32,0,0,0
6386,14568445,0,0,0,15.82,0.05,32,0,0,0
6797,14672266,0,0,0,15.82,0.05,32,0,0,0
7250,14788738,0,0,0,15.82,0.05,32,0,0,0
7666,14894239,0,0,0,15.82,0.05,32,0,0,0
8079,15002351,0,0,0,15.82,0.05,32,0,0,0
8491,15104704,0,0,0,15.82,0.05,32,0,0,0
8942,15218938,0,0,0,15.82,0.05,32,0,0,0
9359,15327324,0,0,0,15.82,0.05,32,0,0,0
10218,15541454,0,0,0,15.82,0.05,32,0,0,0
10657,15649919,0,0,0,15.82,0.05,32,0,0,0
10910,15752236,0,0,0,15.82,0.05,32,0,0,0
11368,15866876,0,0,0,15.82,0.05,32,0,0,0
11781,15971502,0,0,0,15.82,0.05,32,0,0,0
12243,16084359,0,0,0,15.82,0.05,32,0,0,0
12659,16190582,0,0,0,15.82,0.05,32,0,0,0
13070,16293518,0,0,0,15.82,0.05,32,0,0,0
13520,16406774,0,0,0,15.82,0.05,32,0,0,0
13936,16511642,0,0,0,15.82,0.05,32,0,0,0
14388,16623547,0,0,0,15.82,0.05,32,0,0,0
14802,16727758,0,0,0,15.82,0.04,32,0,0,0
15214,16833943,0,0,0,15.82,0.04,32,0,0,0
15634,16941421,0,0,0,15.81,0.04,32,0,0,0
16043,17044534,0,0,0,15.82,0.05,32,0,0,0
16494,17156862,0,0,0,15.82,0.05,32,0,0,0
16911,17263246,0,0,0,15.82,0.05,32,0,0,0
17317,17368267,0,0,0,15.82,0.05,32,0,0,0
17766,17481047,0,0,0,15.82,0.05,32,0,0,0
18152,17583322,0,0,0,15.82,0.05,32,0,0,0
18597,17691927,0,0,0,15.82,0.05,32,0,0,0
19046,17805137,0,0,0,15.82,0.05,32,0,0,0
19466,17913567,0,0,0,15.82,0.05,32,0,0,0
