LineNo,TimeUS,Id,Pri,Total,Free,Name
10713,1.6444e+09,20,59,1912,512,0
21397,1.647e+09,20,59,1912,512,0
31820,1.6495e+09,20,59,1912,512,0
42326,1.652e+09,20,59,1912,512,0
52684,1.6546e+09,20,59,1912,512,0
63070,1.6572e+09,20,59,1912,512,0
73618,1.6598e+09,20,59,1912,512,0
83818,1.6623e+09,20,59,1912,512,0
94299,1.6649e+09,20,59,1912,512,0
1.0459e+05,1.6674e+09,20,59,1912,512,0
1.15e+05,1.67e+09,20,59,1912,512,0
1.2544e+05,1.6726e+09,20,59,1912,512,0
1.3584e+05,1.6751e+09,20,59,1912,512,0
1.4628e+05,1.6777e+09,20,59,1912,512,0
1.565e+05,1.6803e+09,20,59,1912,512,0
1.668e+05,1.6828e+09,20,59,1912,512,0
1.7724e+05,1.6854e+09,20,59,1912,512,0
1.8753e+05,1.6879e+09,20,59,1912,512,0
1.9772e+05,1.6905e+09,20,59,1912,512,0
2.0788e+05,1.693e+09,20,59,1912,512,0
2.1791e+05,1.6955e+09,20,59,1912,512,0
2.2826e+05,1.6981e+09,20,59,1912,512,0
2.3857e+05,1.7006e+09,20,59,1912,512,0
2.492e+05,1.7033e+09,20,59,1912,512,0
2.5946e+05,1.7058e+09,20,59,1912,512,0
2.695e+05,1.7083e+09,20,59,1912,512,0
2.799e+05,1.7109e+09,20,59,1912,512,0
2.9025e+05,1.7135e+09,20,59,1912,512,0
3.0089e+05,1.7161e+09,20,59,1912,512,0
3.1105e+05,1.7186e+09,20,59,1912,512,0
3.2129e+05,1.7212e+09,20,59,1912,512,0
3.317e+05,1.7238e+09,20,59,1912,512,0
3.4155e+05,1.7262e+09,20,59,1912,512,0
3.5205e+05,1.7288e+09,20,59,1912,512,0
3.6222e+05,1.7313e+09,20,59,1912,512,0
3.7241e+05,1.7339e+09,20,59,1912,512,0
3.828e+05,1.7365e+09,20,59,1912,512,0
3.9317e+05,1.739e+09,20,59,1912,512,0
4.0372e+05,1.7416e+09,20,59,1912,512,0
4.1423e+05,1.7442e+09,20,59,1912,512,0
4.2448e+05,1.7468e+09,20,59,1912,512,0
4.3467e+05,1.7493e+09,20,59,1912,512,0
4.4507e+05,1.7518e+09,20,59,1912,512,0
4.5548e+05,1.7543e+09,20,59,1912,512,0
4.6562e+05,1.7568e+09,20,59,1912,512,0
4.7566e+05,1.7592e+09,20,59,1912,512,0
4.8599e+05,1.7617e+09,20,59,1912,512,0
4.9697e+05,1.7644e+09,20,59,1912,512,0
5.0769e+05,1.7669e+09,20,59,1912,512,0
5.1804e+05,1.7694e+09,20,59,1912,512,0
5.2841e+05,1.7719e+09,20,59,1912,512,0
5.3877e+05,1.7744e+09,20,59,1912,512,0
