LineNo,TimeUS,Id,Pri,Total,Free,Name
3262,1.6427e+09,4,183,1360,1008,0
13913,1.6452e+09,4,183,1360,1008,0
24453,1.6477e+09,4,183,1360,1008,0
35029,1.6503e+09,4,183,1360,1008,0
45641,1.6529e+09,4,183,1360,1008,0
55969,1.6554e+09,4,183,1360,1008,0
66368,1.658e+09,4,183,1360,1008,0
76634,1.6606e+09,4,183,1360,1008,0
86845,1.6631e+09,4,183,1360,1008,0
97395,1.6657e+09,4,183,1360,1008,0
1.0786e+05,1.6683e+09,4,183,1360,1008,0
1.1808e+05,1.6708e+09,4,183,1360,1008,0
1.2852e+05,1.6733e+09,4,183,1360,1008,0
1.3893e+05,1.6759e+09,4,183,1360,1008,0
1.4945e+05,1.6785e+09,4,183,1360,1008,0
1.597e+05,1.681e+09,4,183,1360,1008,0
1.6986e+05,1.6836e+09,4,183,1360,1008,0
1.8047e+05,1.6862e+09,4,183,1360,1008,0
1.9068e+05,1.6887e+09,4,183,1360,1008,0
2.0076e+05,1.6912e+09,4,183,1360,1008,0
2.1089e+05,1.6938e+09,4,183,1360,1008,0
2.2095e+05,1.6963e+09,4,183,1360,1008,0
2.3138e+05,1.6988e+09,4,183,1360,1008,0
2.4179e+05,1.7014e+09,4,183,1360,1008,0
2.5232e+05,1.7041e+09,4,183,1360,1008,0
2.6256e+05,1.7066e+09,4,183,1360,1008,0
2.7244e+05,1.709e+09,4,183,1360,1008,0
2.8304e+05,1.7117e+09,4,183,1360,1008,0
2.9343e+05,1.7143e+09,4,183,1360,1008,0
3.0402e+05,1.7169e+09,4,183,1360,1008,0
3.1409e+05,1.7194e+09,4,183,1360,1008,0
3.2442e+05,1.722e+09,4,183,1360,1008,0
3.3462e+05,1.7245e+09,4,183,1360,1008,0
3.4459e+05,1.7269e+09,4,183,1360,1008,0
3.5516e+05,1.7296e+09,4,183,1360,1008,0
3.6552e+05,1.7322e+09,4,183,1360,1008,0
3.7554e+05,1.7346e+09,4,183,1360,1008,0
3.8618e+05,1.7373e+09,4,183,1360,1008,0
3.9635e+05,1.7398e+09,4,183,1360,1008,0
4.0666e+05,1.7423e+09,4,183,1360,1008,0
4.1744e+05,1.745e+09,4,183,1360,1008,0
4.2767e+05,1.7476e+09,4,183,1360,1008,0
4.3792e+05,1.7501e+09,4,183,1360,1008,0
4.4816e+05,1.7526e+09,4,183,1360,1008,0
4.5858e+05,1.7551e+09,4,183,1360,1008,0
4.6874e+05,1.7576e+09,4,183,1360,1008,0
4.7875e+05,1.76e+09,4,183,1360,1008,0
4.8937e+05,1.7625e+09,4,183,1360,1008,0
5.0018e+05,1.7651e+09,4,183,1360,1008,0
5.1074e+05,1.7676e+09,4,183,1360,1008,0
5.2125e+05,1.7702e+09,4,183,1360,1008,0
5.3162e+05,1.7727e+09,4,183,1360,1008,0
5.418e+05,1.7751e+09,4,183,1360,1008,0
