LineNo,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err
2011,1642387122,2,0,0,16.64,0.03,30,0,0,0
2408,1642485401,2,0,0,16.64,0.03,30,0,0,0
2854,1642595281,2,0,0,16.64,0.04,29,0,0,0
3359,1642708498,2,0,0,16.64,0.03,30,0,0,0
4261,1642917546,2,0,0,16.64,0.03,30,0,0,0
4741,1643034207,2,0,0,16.64,0.03,30,0,0,0
5174,1643136761,2,0,0,16.64,0.04,29,0,0,0
5662,1643250669,2,0,0,16.64,0.04,30,0,0,0
6072,1643347725,2,4,285,16.64,0.03,30,0,0,0
6567,1643461519,2,286,314,16.62,0.05,30,0,0,0
7016,1643569808,2,342,728,16.61,0.11,29,0,0,0
7458,1643676350,2,751,1128,16.62,0.17,30,0,0,0
7903,1643785013,2,1134,1271,16.62,0.12,30,0,0,0
8400,1643895626,2,1274,1314,16.62,0.11,30,0,0,0
8848,1644001343,2,1315,1342,16.62,0.11,30,0,0,0
9300,1644102575,2,1342,1342,16.62,0.11,30,0,0,0
9784,1644219640,2,1343,1357,16.63,0.11,30,0,0,0
10219,1644323633,2,1357,1357,16.62,0.11,30,0,0,0
10665,1644430353,2,1357,1357,16.62,0.11,30,0,0,0
11163,1644543192,2,1357,1357,16.62,0.09999999,30,0,0,0
11619,1644652797,2,1357,1357,16.63,0.11,30,0,0,0
12547,1644871098,2,1357,1371,16.61,0.11,30,0,0,0
12947,1644974305,2,1371,1371,16.62,0.09999999,30,0,0,0
13397,1645075604,2,1371,1371,16.62,0.09999999,30,0,0,0
13682,1645192576,2,1371,1371,16.62,0.09999999,30,0,0,0
14143,1645300299,2,1371,1371,16.62,0.09999999,30,0,0,0
14588,1645405522,2,1370,1357,16.62,0.11,30,0,0,0
15017,1645507321,2,1357,1357,16.61,0.11,30,0,0,0
15502,1645621785,2,1357,1357,16.62,0.11,30,0,0,0
15958,1645727081,2,1357,1371,16.62,0.11,30,0,0,0
16869,1645938344,2,1371,1371,16.63,0.09999999,30,0,0,0
17344,1646053112,2,1371,1371,16.61,0.11,30,0,0,0
17784,1646162129,2,1369,1357,16.61,0.11,30,0,0,0
18211,1646269634,2,1357,1357,16.63,0.11,30,0,0,0
18663,1646375508,2,1357,1357,16.61,0.09999999,30,0,0,0
19115,1646478368,2,1357,1371,16.62,0.11,30,0,0,0
19566,1646588161,2,1371,1371,16.61,0.11,30,0,0,0
20000,1646690869,2,1371,1371,16.62,0.09999999,30,0,0,0
20482,1646807583,2,1369,1357,16.61,0.09999999,30,0,0,0
20943,1646911477,2,1357,1371,16.62,0.11,30,0,0,0
21358,1647014105,2,1371,1371,16.62,0.09999999,30,0,0,0
21857,1647128313,2,1369,1357,16.62,0.09999999,30,0,0,0
22295,1647235793,2,1357,1357,16.61,0.09999999,30,0,0,0
22776,1647348381,2,1357,1357,16.62,0.09999999,30,0,0,0
23229,1647454629,2,1357,1357,16.61,0.09999999,30,0,0,0
23678,1647561330,2,1357,1371,16.61,0.11,30,0,0,0
24175,1647675545,2,1390,1585,16.57,0.23,30,0,0,0
24630,1647783502,2,1652,2214,16.51,0.55,30,0,0,0
25066,1647886774,2,2225,2414,16.56,0.36,30,0,0,0
25504,1647995117,2,2414,2414,16.62,0.33,30,0,0,0
26002,1648108938,2,2417,2457,16.53,0.37,30,0,0,0
26447,1648211787,2,2474,2842,16.32,1.07,30,0,0,0
26946,1648328492,2,2878,3242,16.48,0.96,30,0,0,0
27383,1648438180,2,3271,3685,16.31,2.02,30,0,0,0
27788,1648544337,2,3715,4357,16.2,2.77,30,0,0,0
28270,1648656224,2,4395,4914,16.19,2.44,30,0,0,0
28724,1648767396,2,4923,5371,16.04,3.07,30,0,0,0
29184,1648877187,2,5395,5742,16.01,3.61,30,0,0,0
29628,1648985505,2,5749,5842,16.2,3.21,30,1,0,0
30107,1649102529,2,5839,5814,16.13,3.24,30,1,0,0
30502,1649201338,2,5823,6014,16.1,3.65,30,1,0,0
31000,1649316147,2,6018,6085,16.15,3.87,30,1,0,0
31454,1649428168,2,6100,6257,16.11,4.09,30,1,0,0
31906,1649532903,2,6268,6428,16.14,4.31,30,1,0,0
32356,1649641373,2,6426,6371,16.06,4.59,30,1,0,0
32812,1649747765,2,6372,6471,16.07,4.77,30,1,0,0
33246,1649855406,2,6470,6457,16.07,4.51,30,1,0,0
33762,1649977481,2,6467,6571,15.98,4.34,30,2,0,0
34214,1650082538,2,6552,6300,16.16,3.67,30,2,0,0
34662,1650189169,2,6275,5971,16.13,3.21,30,2,0,0
35164,1650304766,2,5963,5885,16.15,3.34,30,2,0,0
35607,1650415056,2,5883,5871,16.08,3.28,30,2,0,0
36081,1650527801,2,5885,6042,16.04,3.52,30,2,0,0
36485,1650630567,2,6037,5914,16.04,3.29,30,2,0,0
36944,1650737948,2,5911,5885,16.08,3.5,30,2,0,0
37847,1650959286,2,5896,6071,16.11,3.05,30,3,0,0
38258,1651055765,2,6069,6000,16.12,3.23,30,3,0,0
38756,1651176551,2,6001,6014,16,3.77,30,3,0,0
39146,1651270127,2,6015,6071,16.07,3.42,30,3,0,0
39615,1651380979,2,6070,6057,15.98,4.03,30,3,0,0
40115,1651497406,2,6074,6257,16.05,4.19,30,3,0,0
40524,1651598540,2,6246,6042,16.1,3.5,30,3,0,0
41477,1651827790,2,6035,5914,16.02,3.29,30,3,0,0
41930,1651934822,2,5912,5885,16.08,3.1,30,4,0,0
42405,1652055612,2,5876,5771,16.05,2.92,30,4,0,0
