LineNo,TimeUS,Id,Pri,Total,Free,Name
4545,2.0589e+07,19,181,1360,728,0
14082,2.3005e+07,19,181,1360,728,0
23447,2.5352e+07,19,181,1360,728,0
33028,2.7743e+07,19,181,1360,728,0
42388,3.0083e+07,19,181,1360,728,0
51636,3.2396e+07,19,181,1360,728,0
61005,3.4737e+07,19,181,1360,728,0
70369,3.7108e+07,19,181,1360,728,0
79715,3.9455e+07,19,181,1360,728,0
88917,4.1774e+07,19,181,1360,728,0
98248,4.4137e+07,19,181,1360,728,0
1.0746e+05,4.6467e+07,19,181,1360,728,0
1.2475e+05,1.0988e+08,19,181,1360,728,0
1.3592e+05,1.1248e+08,19,181,1360,728,0
1.4596e+05,1.1494e+08,19,181,1360,728,0
1.5564e+05,1.1738e+08,19,181,1360,728,0
1.6552e+05,1.1987e+08,19,181,1360,728,0
1.7526e+05,1.2232e+08,19,181,1360,720,0
1.8496e+05,1.2475e+08,19,181,1360,720,0
1.9464e+05,1.272e+08,19,181,1360,720,0
2.0851e+05,1.7621e+08,19,181,1360,720,0
2.197e+05,1.7881e+08,19,181,1360,720,0
2.3024e+05,1.8125e+08,19,181,1360,720,0
2.4097e+05,1.8374e+08,19,181,1360,720,0
2.515e+05,1.8623e+08,19,181,1360,720,0
2.6267e+05,1.8885e+08,19,181,1360,720,0
2.7372e+05,1.9146e+08,19,181,1360,720,0
2.8456e+05,1.9403e+08,19,181,1360,720,0
2.9549e+05,1.9665e+08,19,181,1360,720,0
3.0587e+05,1.9921e+08,19,181,1360,720,0
3.165e+05,2.0184e+08,19,181,1360,720,0
3.2686e+05,2.0439e+08,19,181,1360,720,0
3.3732e+05,2.0711e+08,19,181,1360,720,0
3.4775e+05,2.0969e+08,19,181,1360,720,0
3.5776e+05,2.1214e+08,19,181,1360,720,0
3.6803e+05,2.1467e+08,19,181,1360,720,0
3.7855e+05,2.1723e+08,19,181,1360,720,0
3.8909e+05,2.1981e+08,19,181,1360,720,0
3.995e+05,2.2249e+08,19,181,1360,720,0
4.101e+05,2.2508e+08,19,181,1360,720,0
4.2047e+05,2.2763e+08,19,181,1360,720,0
4.3105e+05,2.3029e+08,19,181,1360,720,0
4.4129e+05,2.3281e+08,19,181,1360,720,0
4.5163e+05,2.3536e+08,19,181,1360,720,0
4.6161e+05,2.378e+08,19,181,1360,720,0
4.7206e+05,2.4038e+08,19,181,1360,720,0
4.8262e+05,2.4299e+08,19,181,1360,720,0
4.9263e+05,2.4545e+08,19,181,1360,720,0
5.0269e+05,2.4793e+08,19,181,1360,720,0
5.1316e+05,2.5052e+08,19,181,1360,720,0
5.2347e+05,2.5307e+08,19,181,1360,720,0
5.3416e+05,2.557e+08,19,181,1360,720,0
5.442e+05,2.5816e+08,19,181,1360,720,0
5.5456e+05,2.6072e+08,19,181,1360,720,0
5.6499e+05,2.6329e+08,19,181,1360,720,0
5.752e+05,2.6588e+08,19,181,1360,720,0
5.8515e+05,2.6834e+08,19,181,1360,720,0
5.9542e+05,2.7088e+08,19,181,1360,720,0
6.0562e+05,2.734e+08,19,181,1360,720,0
6.1589e+05,2.7594e+08,19,181,1360,720,0
6.2616e+05,2.7845e+08,19,181,1360,720,0
6.3656e+05,2.8101e+08,19,181,1360,720,0
6.4702e+05,2.836e+08,19,181,1360,720,0
6.5765e+05,2.8621e+08,19,181,1360,720,0
6.6827e+05,2.8876e+08,19,181,1360,720,0
6.7925e+05,2.9137e+08,19,181,1360,720,0
6.898e+05,2.9387e+08,19,181,1360,720,0
7.0052e+05,2.9641e+08,19,181,1360,720,0
7.1073e+05,2.9882e+08,19,181,1360,720,0
7.2148e+05,3.0139e+08,19,181,1360,720,0
