LineNo,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err
1859,19925949,2,0,0,15.73,0.04,28,0,0,0
2276,20030991,2,0,0,15.73,0.04,28,0,0,0
2728,20141800,2,0,0,15.74,0.04,28,0,0,0
3138,20242251,2,0,0,15.73,0.04,28,0,0,0
3594,20353522,2,0,0,15.73,0.04,28,0,0,0
4041,20461620,2,0,0,15.73,0.04,28,0,0,0
4451,20562679,2,0,0,15.73,0.04,28,0,0,0
4877,20669395,2,0,0,15.74,0.04,28,0,0,0
5331,20783426,2,0,0,15.73,0.04,28,0,0,0
5747,20887199,2,0,0,15.73,0.04,28,0,0,0
6162,20992827,2,0,0,15.73,0.04,28,0,0,0
6573,21093218,2,0,0,15.73,0.04,28,0,0,0
7021,21204490,2,0,0,15.73,0.04,28,0,0,0
7438,21308192,2,0,0,15.73,0.04,28,0,0,0
7856,21414198,2,0,0,15.73,0.04,28,0,0,0
8274,21525234,2,0,0,15.73,0.04,28,0,0,0
8685,21628667,2,0,0,15.73,0.04,28,0,0,0
9099,21730141,2,0,0,15.73,0.04,28,0,0,0
9832,21947961,2,0,0,15.73,0.04,28,0,0,0
10208,22043124,2,0,0,15.73,0.05,28,0,0,0
10658,22154022,2,0,0,15.73,0.05,28,0,0,0
11113,22266751,2,0,0,15.73,0.04,28,0,0,0
11528,22370580,2,0,0,15.74,0.05,28,0,0,0
11942,22473607,2,0,0,15.73,0.05,28,0,0,0
12394,22586497,2,0,0,15.73,0.04,28,0,0,0
12805,22687628,2,0,0,15.74,0.04,28,0,0,0
13260,22801170,2,0,0,15.73,0.04,28,0,0,0
13675,22905924,2,0,0,15.73,0.04,28,0,0,0
14089,23009789,2,0,0,15.74,0.04,28,0,0,0
14542,23121923,2,0,0,15.73,0.04,28,0,0,0
14951,23223034,2,0,0,15.73,0.04,28,0,0,0
15402,23336062,2,0,0,15.74,0.04,28,0,0,0
15822,23443447,2,0,0,15.73,0.04,28,0,0,0
16234,23545027,2,0,0,15.73,0.04,28,0,0,0
16655,23658359,2,0,0,15.73,0.04,28,0,0,0
17101,23770617,2,0,0,15.73,0.04,28,0,0,0
17518,23871535,2,0,0,15.74,0.04,28,0,0,0
17904,23973397,2,0,0,15.74,0.04,28,0,0,0
18352,24082209,2,0,0,15.73,0.04,28,0,0,0
18764,24187960,2,0,0,15.73,0.04,28,0,0,0
19179,24293052,2,0,0,15.73,0.04,28,0,0,0
19630,24404629,2,0,0,15.73,0.04,28,0,0,0
20045,24508794,2,0,0,15.73,0.04,28,0,0,0
20461,24615734,2,0,0,15.73,0.04,28,0,0,0
20877,24716977,2,0,0,15.73,0.04,28,0,0,0
21335,24830035,2,0,0,15.73,0.04,28,0,0,0
21751,24932744,2,0,0,15.73,0.04,28,0,0,0
22210,25044939,2,0,0,15.73,0.04,28,0,0,0
22663,25159573,2,0,0,15.73,0.04,28,0,0,0
23073,25258746,2,0,0,15.73,0.04,28,0,0,0
23528,25372051,2,0,0,15.73,0.04,28,0,0,0
23950,25476052,2,0,0,15.73,0.04,28,0,0,0
24363,25575794,2,0,0,15.73,0.04,28,0,0,0
24819,25686505,2,0,0,15.73,0.04,28,0,0,0
25274,25802656,2,0,0,15.74,0.04,28,0,0,0
25687,25903585,2,0,0,15.73,0.04,28,0,0,0
26102,26010535,2,0,0,15.74,0.04,28,0,0,0
26511,26115933,2,0,0,15.73,0.04,28,0,0,0
26960,26226783,2,0,0,15.73,0.04,28,0,0,0
27378,26331897,2,0,0,15.73,0.04,28,0,0,0
27797,26438608,2,0,0,15.73,0.04,28,0,0,0
28204,26539586,2,0,0,15.73,0.04,28,0,0,0
28657,26651714,2,0,0,15.73,0.04,28,0,0,0
29070,26753552,2,0,0,15.73,0.04,28,0,0,0
