LineNo,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
541,19631923,1,2.16,0.02,18.82,0.01737914,-0.007946533,0.004759908,0.145314,0,0,-0.2811565,-0.08,0.12,-0.29,0
1223,19883363,1,2.21,0.02,18.88,0.009302367000000001,-0.008602268,-0.5404356,-0.4299747,0,0,-0.3026688,-0.08,0.11,-0.26,0
1486,19928876,1,2.18,0.01,18.88,0.01801829,-0.005613621,-0.534752,-0.4368422,0,0,-0.3244182,-0.08,0.11,-0.27,0
1530,19938885,1,2.17,0.01,18.88,0.01989277,-0.005283745,-0.534129,-0.4409405,0,0,-0.3289439,-0.08,0.11,-0.27,0
1571,19948949,1,2.17,0,18.88,0.0211374,-0.006406233,-0.5338848,-0.4455004,0,0,-0.3335025,-0.08,0.11,-0.27,0
1611,19961942,1,2.16,0,18.89,0.02313752,-0.007975413000000001,-0.5332233,-0.4517704,0,0,-0.3403996,-0.08,0.11,-0.27,0
1652,19972096,1,2.16,0,18.89,0.02444337,-0.007594214,-0.5342603,-0.4603598,0,0,-0.3456424,-0.08,0.11,-0.27,0
1693,19982696,1,2.16,0,18.89,0.02507444,-0.006887065,-0.5350156,-0.469625,0,0,-0.3509687,-0.08,0.11,-0.27,0
1735,19992460,1,2.17,-0.01,18.9,0.02563157,-0.007401258,-0.5351751,-0.4790242,0,0,-0.3563433,-0.08,0.11,-0.27,0
1776,20002869,1,2.17,-0.03,18.9,0.02552754,-0.008699114000000001,-0.5347526,-0.487741,0,0,-0.3616325,-0.08,0.11,-0.27,0
1821,20013426,1,2.18,-0.04,18.9,0.02534789,-0.009853726,-0.5346809,-0.4975119,0,0,-0.3674627,-0.08,0.11,-0.27,0
1862,20023447,1,2.19,-0.05,18.9,0.02435834,-0.01061457,-0.5340114,-0.5052208,0,0,-0.3727369,-0.08,0.11,-0.27,0
1903,20033727,1,2.2,-0.06,18.9,0.02227113,-0.01222749,-0.5334261,-0.5125402999999999,0,0,-0.3780635,-0.08,0.11,-0.28,0
1950,20049091,1,2.2,-0.07000000000000001,18.9,0.02064594,-0.01488047,-0.5333369,-0.5217154000000001,0,0,-0.3846878,-0.08,0.11,-0.27,0
1990,20059268,1,2.2,-0.07000000000000001,18.91,0.01842382,-0.01595763,-0.5321079,-0.5193415,0,0,-0.3899581,-0.08,0.11,-0.27,0
2031,20069079,1,2.2,-0.07000000000000001,18.91,0.01544759,-0.01578688,-0.5313228,-0.5133868,0,0,-0.3934221,-0.08,0.11,-0.27,0
2075,20079115,1,2.2,-0.07000000000000001,18.91,0.01153049,-0.01498021,-0.5324653,-0.5072521,0,0,-0.396934,-0.08,0.11,-0.27,0
2115,20089452,1,2.19,-0.06,18.92,0.01022033,-0.01457506,-0.5322455,-0.4985733,0,0,-0.4006344,-0.08,0.11,-0.27,0
2157,20099925,1,2.19,-0.05,18.92,0.008849958999999999,-0.0143235,-0.5332382,-0.4898027,0,0,-0.4048087,-0.08,0.11,-0.28,0
2201,20109829,1,2.18,-0.04,18.93,0.008998556,-0.01416185,-0.5320621,-0.4775613,0,0,-0.4101442,-0.08,0.11,-0.28,0
2243,20119839,1,2.17,-0.03,18.94,0.009682028000000001,-0.01370765,-0.5325136,-0.4711948,0,0,-0.4139134,-0.08,0.11,-0.27,0
2284,20129788,1,2.17,-0.02,18.95,0.01045001,-0.01420291,-0.5317514,-0.4642488,0,0,-0.4177469,-0.08,0.11,-0.27,0
2324,20139929,1,2.17,-0.01,18.95,0.01078174,-0.01381055,-0.5288119,-0.4532039,0,0,-0.4230751,-0.08,0.11,-0.27,0
2366,20149947,1,2.17,-0.01,18.96,0.01151631,-0.01294243,-0.5272317,-0.4448369,0,0,-0.4269349,-0.08,0.11,-0.27,0
2406,20160326,1,2.18,-0.01,18.96,0.0129877,-0.0118453,-0.5274552,-0.4410447,0,0,-0.4302222,-0.08,0.11,-0.27,0
2447,20170320,1,2.19,-0.01,18.96,0.01336028,-0.009984407000000001,-0.5249949,-0.4329502,0,0,-0.4335572,-0.08,0.11,-0.27,0
