LineNo,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err
1920,20037170,1,0,0,16.8,0.03,26,0,0,0
2341,20144151,1,0,0,16.8,0.03,26,0,0,0
2797,20261104,1,0,0,16.81,0.03,26,0,0,0
3201,20355648,1,0,0,16.81,0.03,27,0,0,0
3655,20470740,1,0,0,16.8,0.03,26,0,0,0
4063,20571633,1,0,0,16.8,0.03,26,0,0,0
4482,20678304,1,0,0,16.81,0.03,26,0,0,0
4895,20782396,1,0,0,16.8,0.03,27,0,0,0
5309,20886794,1,0,0,16.81,0.03,27,0,0,0
5764,21000360,1,0,0,16.8,0.03,26,0,0,0
6175,21103820,1,0,0,16.8,0.03,27,0,0,0
6583,21204157,1,0,0,16.8,0.03,27,0,0,0
7032,21315046,1,0,0,16.8,0.03,26,0,0,0
7441,21415059,1,0,0,16.8,0.03,26,0,0,0
7863,21524695,1,0,0,16.81,0.03,26,0,0,0
8718,21736580,1,0,0,16.8,0.03,26,0,0,0
9163,21847812,1,0,0,16.8,0.03,26,0,0,0
9466,21949162,1,0,0,16.81,0.03,26,0,0,0
9917,22059141,1,0,0,16.8,0.03,26,0,0,0
10332,22162902,1,0,0,16.81,0.03,26,0,0,0
10743,22266283,1,0,0,16.8,0.03,26,0,0,0
11201,22380325,1,0,0,16.81,0.03,26,0,0,0
11614,22480894,1,0,0,16.8,0.03,26,0,0,0
12021,22587763,1,0,0,16.8,0.03,27,0,0,0
12507,22702804,1,0,0,16.8,0.03,27,0,0,0
12883,22798298,1,0,0,16.8,0.03,27,0,0,0
13337,22913848,1,0,0,16.8,0.03,27,0,0,0
13751,23017568,1,0,0,16.8,0.03,27,0,0,0
14166,23119198,1,0,0,16.8,0.03,27,0,0,0
14580,23223672,1,0,0,16.8,0.03,26,0,0,0
15035,23334184,1,0,0,16.8,0.03,27,0,0,0
15450,23438642,1,0,0,16.8,0.03,26,0,0,0
15909,23552135,1,0,0,16.8,0.03,27,0,0,0
16312,23651107,1,0,0,16.8,0.03,27,0,0,0
16744,23761820,1,0,0,16.8,0.03,27,0,0,0
17201,23875046,1,0,0,16.8,0.03,26,0,0,0
17606,23971341,1,0,0,16.8,0.03,26,0,0,0
18067,24087172,1,0,0,16.8,0.03,27,0,0,0
18480,24190105,1,0,0,16.8,0.03,26,0,0,0
18890,24292207,1,0,0,16.8,0.03,26,0,0,0
19302,24396077,1,0,0,16.8,0.03,26,0,0,0
19759,24509730,1,0,0,16.8,0.03,27,0,0,0
20200,24621656,1,0,0,16.8,0.03,27,0,0,0
20577,24719218,1,0,0,16.8,0.03,27,0,0,0
21442,24935431,1,0,0,16.8,0.03,27,0,0,0
21853,25037718,1,0,0,16.8,0.03,27,0,0,0
22308,25154402,1,0,0,16.8,0.03,27,0,0,0
22722,25255117,1,0,0,16.8,0.03,26,0,0,0
23138,25359104,1,0,0,16.8,0.03,27,0,0,0
23594,25473582,1,0,0,16.8,0.03,27,0,0,0
24010,25577950,1,0,0,16.8,0.03,27,0,0,0
24422,25682681,1,0,0,16.8,0.03,26,0,0,0
24838,25786996,1,0,0,16.8,0.03,27,0,0,0
25261,25894602,1,0,0,16.8,0.03,27,0,0,0
25712,26006679,1,0,0,16.8,0.03,26,0,0,0
26124,26109682,1,0,0,16.8,0.03,27,0,0,0
26535,26209740,1,0,0,16.8,0.03,26,0,0,0
26990,26323626,1,0,0,16.8,0.03,27,0,0,0
27400,26424893,1,0,0,16.81,0.03,27,0,0,0
27818,26529050,1,0,0,16.8,0.03,27,0,0,0
28260,26634825,1,0,0,16.8,0.03,27,0,0,0
28713,26749720,1,0,0,16.8,0.03,26,0,0,0
29092,26845062,1,0,0,16.8,0.03,27,0,0,0
29542,26958249,1,0,0,16.8,0.03,27,0,0,0
29952,27059922,1,0,0,16.8,0.03,27,0,0,0
30400,27170968,1,0,0,16.8,0.03,27,0,0,0
30813,27275647,1,0,0,16.8,0.03,27,0,0,0
31230,27379406,1,0,0,16.81,0.03,26,0,0,0
31649,27484176,1,0,0,16.8,0.03,27,0,0,0
32096,27594949,1,0,0,16.8,0.03,26,0,0,0
32548,27706829,1,0,0,16.8,0.02,27,0,0,0
32962,27811056,1,0,0,16.8,0.02,27,0,0,0
33379,27915800,1,0,0,16.8,0.02,27,0,0,0
33790,28019943,1,0,0,16.8,0.03,27,0,0,0
34242,28134092,1,0,0,16.8,0.03,27,0,0,0
34654,28238090,1,0,0,16.8,0.03,27,0,0,0
35068,28341275,1,0,0,16.8,0.03,27,0,0,0
35509,28447888,1,0,0,16.8,0.03,27,0,0,0
35960,28559636,1,0,0,16.8,0.03,27,0,0,0
36373,28662151,1,0,0,16.81,0.03,27,0,0,0
