LineNo,TimeUS,Instance,RPM,RawRPM,Volt,Curr,Temp,CTot,MotTemp,Err
1904,58405798,3,0,0,15.45,0.04,27,0,0,0
2322,58507779,3,0,0,15.45,0.04,27,0,0,0
2740,58612698,3,0,0,15.45,0.04,27,0,0,0
3190,58725307,3,0,0,15.45,0.04,27,0,0,0
3604,58831167,3,0,0,15.44,0.04,27,0,0,0
4061,58943986,3,0,0,15.45,0.04,27,0,0,0
4481,59048885,3,0,0,15.45,0.04,27,0,0,0
4893,59153939,3,0,0,15.45,0.04,27,0,0,0
5349,59266295,3,0,0,15.45,0.04,27,0,0,0
5759,59367721,3,0,0,15.45,0.04,27,0,0,0
6176,59470706,3,0,0,15.45,0.04,27,0,0,0
6590,59578483,3,0,0,15.45,0.04,27,0,0,0
7043,59693017,3,0,0,15.45,0.04,27,0,0,0
7456,59794169,3,0,0,15.45,0.04,27,0,0,0
7870,59897591,3,0,0,15.45,0.04,28,0,0,0
8327,60010098,3,0,0,15.45,0.04,27,0,0,0
8774,60120263,3,0,0,15.45,0.04,27,0,0,0
9192,60224463,3,0,0,15.45,0.04,27,0,0,0
9607,60328300,3,0,0,15.44,0.04,27,0,0,0
10020,60430765,3,0,0,15.45,0.04,27,0,0,0
10467,60541847,3,0,0,15.45,0.04,27,0,0,0
10914,60654097,3,0,0,15.44,0.04,27,0,0,0
11219,60757365,3,0,0,15.45,0.04,27,0,0,0
11633,60860934,3,0,0,15.45,0.04,27,0,0,0
12058,60972527,3,0,0,15.45,0.04,27,0,0,0
12478,61077155,3,0,0,15.45,0.04,27,0,0,0
12896,61182243,3,0,0,15.45,0.04,27,0,0,0
13309,61286267,3,0,0,15.45,0.04,27,0,0,0
13765,61398709,3,0,0,15.45,0.04,27,0,0,0
14177,61500325,3,0,0,15.45,0.04,28,0,0,0
14633,61615692,3,0,0,15.45,0.04,27,0,0,0
15050,61719588,3,0,0,15.45,0.04,27,0,0,0
15468,61822007,3,0,0,15.45,0.04,27,0,0,0
15884,61922829,3,0,0,15.44,0.04,27,0,0,0
16338,62033609,3,0,0,15.45,0.04,28,0,0,0
16748,62133756,3,0,0,15.45,0.04,27,0,0,0
17205,62251001,3,0,0,15.45,0.04,27,0,0,0
17615,62353747,3,0,0,15.45,0.04,27,0,0,0
18039,62460916,3,0,0,15.45,0.04,27,0,0,0
18456,62562702,3,0,0,15.45,0.04,27,0,0,0
18868,62666886,3,0,0,15.45,0.04,27,0,0,0
19319,62778787,3,0,0,15.45,0.04,28,0,0,0
19733,62880105,3,0,0,15.45,0.04,27,0,0,0
20190,62996637,3,0,0,15.45,0.04,27,0,0,0
20606,63096355,3,0,0,15.45,0.04,28,0,0,0
21019,63200990,3,0,0,15.45,0.04,27,0,0,0
21473,63313405,3,0,0,15.45,0.04,27,0,0,0
21887,63418452,3,0,0,15.45,0.04,28,0,0,0
22300,63520611,3,0,0,15.45,0.04,28,0,0,0
23201,63742915,3,0,0,15.45,0.04,27,0,0,0
23578,63839164,3,0,0,15.45,0.04,28,0,0,0
24029,63945013,3,0,0,15.44,0.04,28,0,0,0
24445,64053648,3,0,0,15.45,0.04,28,0,0,0
24899,64164401,3,0,0,15.45,0.04,28,0,0,0
25344,64275349,3,0,0,15.45,0.04,28,0,0,0
25760,64376490,3,0,0,15.45,0.04,27,0,0,0
26174,64485054,3,0,0,15.45,0.04,27,0,0,0
26631,64597101,3,0,0,15.45,0.04,27,0,0,0
27038,64700939,3,0,0,15.45,0.04,27,0,0,0
27454,64810389,3,0,0,15.44,0.04,27,0,0,0
27873,64914872,3,0,0,15.45,0.04,27,0,0,0
28544,65133342,3,0,0,15.45,0.04,28,0,0,0
28957,65239433,3,0,0,15.45,0.04,27,0,0,0
29411,65351969,3,0,0,15.45,0.04,28,0,0,0
29788,65448996,3,0,0,15.45,0.04,27,0,0,0
30241,65560904,3,0,0,15.45,0.04,28,0,0,0
30695,65673958,3,0,0,15.45,0.04,27,0,0,0
31109,65773797,3,0,0,15.45,0.04,27,0,0,0
31532,65884537,3,0,0,15.45,0.04,27,0,0,0
31946,65985134,3,0,0,15.45,0.04,28,0,0,0
32363,66094536,3,0,0,15.45,0.04,27,0,0,0
32778,66198518,3,0,0,15.45,0.04,28,0,0,0
33228,66310502,3,0,0,15.45,0.04,28,0,0,0
33643,66418284,3,0,0,15.45,0.04,28,0,0,0
34056,66519016,3,0,0,15.45,0.04,28,0,0,0
34503,66629901,3,0,0,15.45,0.04,28,0,0,0
34959,66742716,3,0,0,15.45,0.04,28,0,0,0
35412,66854947,3,0,0,15.45,0.04,28,0,0,0
35828,66955700,3,0,0,15.45,0.04,28,0,0,0
36240,67061011,3,0,0,15.45,0.04,27,0,0,0
36656,67162364,3,0,0,15.45,0.04,28,0,0,0
37070,67270353,3,0,0,15.45,0.04,27,0,0,0
37526,67381870,3,0,0,15.45,0.04,28,0,0,0
37934,67483438,3,0,0,15.45,0.04,28,0,0,0
38388,67594529,3,0,0,15.44,0.04,28,0,0,0
38802,67702086,3,0,0,15.45,0.04,28,0,0,0
39217,67803322,3,0,0,15.45,0.04,28,0,0,0
39676,67917363,3,0,0,15.45,0.04,28,0,0,0
40503,68122267,3,0,0,15.45,0.04,28,0,0,0
40955,68236331,3,0,0,15.45,0.04,28,0,0,0
41370,68338121,3,0,0,15.45,0.04,27,0,0,0
41782,68442872,3,0,0,15.45,0.04,28,0,0,0
42235,68553415,3,0,0,15.45,0.04,27,0,0,0
42651,68659048,3,0,0,15.45,0.04,28,0,0,0
43067,68763013,3,0,0,15.45,0.04,28,0,0,0
43487,68870123,3,0,0,15.45,0.04,28,0,0,0
43941,68981029,3,0,0,15.44,0.04,28,0,0,0
44362,69088327,3,0,0,15.45,0.04,28,0,0,0
44778,69188438,3,0,0,15.45,0.04,27,0,0,0
45224,69295911,3,0,0,15.45,0.04,28,0,0,0
45719,69407170,3,0,0,15.45,0.04,27,0,0,0
46172,69510006,3,0,0,15.45,0.04,28,0,0,0
46624,69614347,3,0,0,15.45,0.04,28,0,0,0
47077,69718947,3,0,0,15.45,0.04,28,0,0,0
47576,69835887,3,0,0,15.45,0.04,28,0,0,0
48034,69939402,3,0,0,15.45,0.04,28,0,0,0
48493,70045903,3,0,0,15.45,0.04,28,0,0,0
48948,70148926,3,0,0,15.45,0.04,28,0,0,0
49438,70258930,3,0,0,15.45,0.04,28,0,0,0
49892,70362937,3,0,0,15.44,0.04,28,0,0,0
50344,70468399,3,0,0,15.45,0.04,28,0,0,0
50845,70582082,3,0,0,15.45,0.04,28,0,0,0
51294,70684785,3,0,0,15.45,0.04,28,0,0,0
51790,70796759,3,0,0,15.44,0.04,28,0,0,0
52213,70898476,3,0,0,15.45,0.04,28,0,0,0
52668,70999501,3,0,0,15.45,0.04,27,0,0,0
53161,71113380,3,0,0,15.45,0.03,28,0,0,0
53619,71220542,3,30,371,15.44,0.07000000000000001,28,0,0,0
54073,71323406,3,379,771,15.43,0.13,28,0,0,0
54524,71426302,3,775,1100,15.43,0.15,28,0,0,0
55508,71648130,3,1104,1228,15.44,0.11,28,0,0,0
55846,71749441,3,1228,1242,15.43,0.11,28,0,0,0
56311,71861893,3,1243,1257,15.44,0.11,28,0,0,0
56764,71963447,3,1257,1257,15.43,0.11,28,0,0,0
57220,72069338,3,1257,1257,15.43,0.09999999,28,0,0,0
57720,72180799,3,1257,1257,15.43,0.11,28,0,0,0
58175,72286000,3,1257,1257,15.44,0.11,28,0,0,0
58674,72400253,3,1257,1257,15.43,0.11,28,0,0,0
59127,72501376,3,1257,1257,15.44,0.11,28,0,0,0
59579,72605498,3,1257,1257,15.44,0.11,28,0,0,0
60077,72715797,3,1257,1257,15.44,0.11,28,0,0,0
60532,72820553,3,1257,1257,15.44,0.11,28,0,0,0
60986,72921993,3,1257,1257,15.43,0.11,28,0,0,0
61480,73034869,3,1257,1257,15.44,0.11,28,0,0,0
61930,73136305,3,1257,1257,15.43,0.11,28,0,0,0
62433,73253429,3,1257,1257,15.43,0.11,28,0,0,0
62888,73354384,3,1257,1257,15.43,0.11,28,0,0,0
63337,73457923,3,1257,1257,15.44,0.11,28,0,0,0
63761,73562029,3,1257,1257,15.43,0.11,28,0,0,0
64250,73673315,3,1257,1257,15.44,0.11,28,0,0,0
64709,73780382,3,1257,1257,15.43,0.11,28,0,0,0
65168,73889727,3,1257,1257,15.43,0.09999999,28,0,0,0
65662,74002875,3,1257,1257,15.44,0.11,28,0,0,0
66606,74222296,3,1257,1257,15.44,0.11,28,0,0,0
67066,74327551,3,1257,1257,15.44,0.11,28,0,0,0
67515,74431258,3,1257,1257,15.43,0.11,28,0,0,0
68018,74546478,3,1257,1257,15.43,0.11,28,0,0,0
68465,74652919,3,1257,1257,15.43,0.11,28,0,0,0
68918,74755424,3,1257,1257,15.44,0.11,28,0,0,0
69374,74864794,3,1257,1257,15.44,0.11,28,0,0,0
69872,74978130,3,1257,1257,15.44,0.11,28,0,0,0
70319,75081774,3,1257,1257,15.44,0.11,28,0,0,0
70815,75195672,3,1257,1257,15.43,0.11,28,0,0,0
71770,75418355,3,1257,1257,15.43,0.09999999,28,0,0,0
72179,75509567,3,1257,1257,15.43,0.09999999,28,0,0,0
73167,75738715,3,1257,1257,15.44,0.11,28,0,0,0
73617,75841030,3,1260,1300,15.42,0.15,28,0,0,0
74072,75944489,3,1305,1614,15.27,0.36,28,0,0,0
74567,76062036,3,1657,2128,15.38,0.63,28,0,0,0
75020,76163789,3,2140,2328,15.39,0.4,28,0,0,0
75472,76272256,3,2325,2285,15.43,0.32,28,0,0,0
76418,76492780,3,2300,2942,15.2,1.55,28,0,0,0
76878,76603384,3,2975,3628,15.16,1.92,28,0,0,0
77331,76715284,3,3666,4385,14.91,2.42,28,0,0,0
77832,76831406,3,4432,4900,14.89,2.72,28,0,0,0
78285,76936020,3,4945,5400,14.86,3.37,28,0,0,0
79185,77153970,3,5412,5800,14.78,3.12,28,1,0,0
80063,77370711,3,5796,5614,14.75,2.91,28,1,0,0
80550,77484000,3,5616,5642,14.77,2.95,28,1,0,0
81002,77588517,3,5647,5728,14.82,2.76,28,1,0,0
