LineNo,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
184,57935342,2,0.001692037,0.00193266,0.001596123,-0.07647597,0.06407119,-9.868186,0,0,38.40229,1,1,7745,3872
295,57959320,2,-0.0001420605,0.002286311,0.002428572,-0.08664838,0.0561684,-9.866671999999999,0,0,38.40292,1,1,7745,3872
326,57961474,2,-0.0001339758,0.00203327,0.001737462,-0.08482004999999999,0.05791746,-9.862187,0,0,38.40299,1,1,7745,3872
409,57983380,2,-0.002835594,-0.0008664806,0.001738997,-0.07973395,0.0597657,-9.844624,0,0,38.40344,1,1,7745,3872
522,58007322,2,6.910914e-06,-0.001686627,0.001149749,-0.08093578999999999,0.06974953,-9.851932,0,0,38.4037,1,1,7745,3872
525,58008537,2,-0.0003695295,-0.0007565432,0.001809132,-0.08555888,0.06720212,-9.849266,0,0,38.40368,1,1,7745,3872
556,58011556,2,-0.0004997212,-5.195187e-05,0.001671295,-0.08765897,0.0664956,-9.848882,0,0,38.40366,1,1,7745,3872
631,58031151,2,0.00107561,0.002036482,-0.002140496,-0.09511936999999999,0.05861347,-9.860544000000001,0,0,38.4034,1,1,7745,3872
747,58052943,2,0.003926145,-0.0002897634,-0.0001410022,-0.08615651000000001,0.06032878,-9.855598000000001,0,0,38.40305,1,1,7745,3872
778,58055921,2,0.003325433,3.57415e-05,-0.0003951023,-0.08460282,0.06088708,-9.856679,0,0,38.403,1,1,7745,3872
858,58073777,2,0.004184438,-0.0009638336,-0.0004189971,-0.09173013000000001,0.05182199,-9.862662,0,0,38.40272,1,1,7745,3872
974,58096323,2,0.001427015,-0.0006393129,0.002841748,-0.1097308,0.0514398,-9.854074000000001,0,0,38.40208,1,1,7745,3872
1089,58140049,2,-0.0005911746,0.0003776746,0.002446403,-0.1010877,0.04961995,-9.851777,0,0,38.40105,1,1,7745,3872
1204,58229943,2,0.003224646,8.312224e-05,0.0006305607,-0.08616348,0.06002903,-9.864235000000001,0,0,38.40005,1,1,7745,3872
1295,58278012,2,0.001025045,0.001437346,0.0009625662000000001,-0.08835019,0.05430527,-9.863564999999999,0,0,38.39875,1,1,7745,3872
1326,58281358,2,-5.719488e-07,0.001724435,0.00217551,-0.08834245,0.0539326,-9.861647,0,0,38.39867,1,1,7745,3872
1389,58291252,2,-0.001188112,-0.0006041218000000001,0.0007115178,-0.08761041999999999,0.05833927,-9.871119999999999,0,0,38.39844,1,1,7745,3872
1392,58293102,2,-0.001007092,0.0002880669,0.0002545454,-0.08703095,0.05949964,-9.874795000000001,0,0,38.39837,1,1,7745,3872
1423,58295811,2,-0.0005162383999999999,0.0006962359,-0.001211685,-0.08690998,0.0613407,-9.874442,0,0,38.39827,1,1,7745,3872
1484,58309576,2,-0.001622598,-0.0002631729,0.0003294887,-0.09406152,0.06767291,-9.854877,0,0,38.39789,1,1,7745,3872
1572,58327414,2,0.0001683323,-0.001064524,-0.0001636878,-0.09876284,0.06632411000000001,-9.872128,0,0,38.39748,1,1,7745,3872
1603,58329904,2,-0.0005318146,-0.0004223568,-0.000394157,-0.1014552,0.06449967,-9.874197000000001,0,0,38.39742,1,1,7745,3872
1616,58332701,2,-0.0006775849,-6.435379999999999e-07,-0.0002484142,-0.1042374,0.06278619000000001,-9.877191,0,0,38.39739,1,1,7745,3872
1619,58334556,2,-0.0002758037,0.0008930643,-0.0002718639,-0.1046368,0.06213317,-9.878925000000001,0,0,38.39734,1,1,7745,3872
1626,58337752,2,0.0004379904,0.00165167,-0.00092495,-0.102682,0.06300478,-9.879930999999999,0,0,38.39733,1,1,7745,3872
1657,58340600,2,0.001848556,0.001308621,-0.0005620414999999999,-0.1006321,0.06540151,-9.878740000000001,0,0,38.3973,1,1,7745,3872
1660,58342908,2,0.00274713,0.001164603,0.0006632045,-0.1000549,0.06775198,-9.876535000000001,0,0,38.39727,1,1,7745,3872
1663,58345547,2,0.001719728,0.000545815,0.000938797,-0.1005535,0.06808974,-9.873414,0,0,38.39725,1,1,7745,3872
1667,58347744,2,0.001071976,-3.650986e-05,3.016524e-05,-0.1019761,0.06880477,-9.868375,0,0,38.39722,1,1,7745,3872
1698,58350155,2,0.0005854648,-0.0001354771,-0.0006586129,-0.10179,0.06931354000000001,-9.867182,0,0,38.39721,1,1,7745,3872
1701,58353074,2,0.0005244106,2.413102e-06,-0.002521384,-0.1001858,0.06852672999999999,-9.866533,0,0,38.39717,1,1,7745,3872
1704,58355160,2,0.0005600057000000001,-7.728499e-05,-0.002650537,-0.09847739,0.06669041000000001,-9.863963,0,0,38.39714,1,1,7745,3872
1707,58358011,2,7.346552e-05,5.489027e-05,-0.001744282,-0.09559392,0.06238025,-9.862128999999999,0,0,38.39711,1,1,7745,3872
1738,58360322,2,0.0008473166,0.001294613,-0.0006905398000000001,-0.09288628,0.06010199,-9.863695,0,0,38.3971,1,1,7745,3872
1741,58363060,2,0.001483914,0.00183595,-0.0002652257,-0.09064734000000001,0.05925756,-9.866251,0,0,38.3971,1,1,7745,3872
1744,58366032,2,0.001781406,0.002234898,0.0001612309,-0.08907595,0.05952208,-9.868641999999999,0,0,38.3971,1,1,7745,3872
1748,58368386,2,0.001652201,0.002759752,-9.931879e-05,-0.09025718000000001,0.05900448,-9.869441999999999,0,0,38.3971,1,1,7745,3872
1779,58370978,2,0.0003001093,0.001957441,-0.00132978,-0.09581929,0.05958566,-9.870638,0,0,38.3971,1,1,7745,3872
1782,58373525,2,-0.0001916175,0.00107261,-0.000247531,-0.1024618,0.06022883,-9.874383999999999,0,0,38.3971,1,1,7745,3872
1785,58377519,2,5.611682e-05,0.0004092856,0.0005014892,-0.1042928,0.05975889,-9.876011,0,0,38.3971,1,1,7745,3872
1788,58381541,2,0.00215223,-0.0001086937,0.0004429019,-0.1039366,0.05721226,-9.875999,0,0,38.39717,1,1,7745,3872
1820,58384556,2,0.001646174,0.0001507644,0.0007850644,-0.1056376,0.05563943,-9.876564,0,0,38.39722,1,1,7745,3872
1823,58387334,2,0.001031838,-7.766777e-05,0.0007871048,-0.1067832,0.05476606,-9.876281000000001,0,0,38.39725,1,1,7745,3872
1826,58389676,2,0.00105293,0.0004451535,-0.0003782663,-0.108022,0.05376009,-9.875470999999999,0,0,38.39729,1,1,7745,3872
1831,58392703,2,0.000802609,0.001157062,-0.0009008495,-0.1086354,0.05298591,-9.872954,0,0,38.39731,1,1,7745,3872
1862,58395020,2,0.0004501977,0.001354888,-0.0006185145,-0.1088442,0.05228147,-9.869687000000001,0,0,38.39734,1,1,7745,3872
1866,58397493,2,0.0006461993,0.0007859088,-0.0003473317,-0.108145,0.05301666,-9.864554999999999,0,0,38.39737,1,1,7745,3872
1869,58400555,2,0.001100996,0.0002468184,0.0002880091,-0.1074352,0.052886,-9.861522000000001,0,0,38.3974,1,1,7745,3872
1872,58402552,2,0.001600601,0.0005095124,0.001469849,-0.1038738,0.05115304,-9.857791000000001,0,0,38.39747,1,1,7745,3872
1903,58405550,2,0.002302984,0.001108749,0.001891767,-0.09935687999999999,0.04789153,-9.855599,0,0,38.39757,1,1,7745,3872
1907,58407561,2,0.001780884,0.001910048,0.001981127,-0.09730977,0.04571201,-9.8529,0,0,38.39761,1,1,7745,3872
1910,58410156,2,0.001027406,0.002375742,0.001803117,-0.09707105000000001,0.0443503,-9.850135,0,0,38.39765,1,1,7745,3872
1913,58413280,2,0.0002139783,0.002549741,0.002210187,-0.09749287,0.04368709,-9.846152,0,0,38.39771,1,1,7745,3872
1944,58415493,2,-0.000668084,0.001637675,0.001475272,-0.09878018,0.04557893,-9.842974,0,0,38.39779,1,1,7745,3872
1948,58418335,2,-0.0006926417,0.001029079,0.001751789,-0.100782,0.04854348,-9.841805000000001,0,0,38.39783,1,1,7745,3872
1951,58420708,2,-0.0004816409,0.0008384821,0.001640279,-0.1016354,0.0516663,-9.841970999999999,0,0,38.3979,1,1,7745,3872
1954,58423738,2,-0.000588059,0.0004519466,0.002242744,-0.1011225,0.05387884,-9.842295999999999,0,0,38.39796,1,1,7745,3872
1985,58425967,2,-0.0005001581,0.000721385,0.002699451,-0.09942424,0.05457757,-9.845723,0,0,38.39803,1,1,7745,3872
1988,58428955,2,0.0007292039,0.000927394,0.002178947,-0.09654846,0.05386092,-9.848807000000001,0,0,38.39809,1,1,7745,3872
1991,58431330,2,0.0009742043,0.0009546398999999999,0.001001856,-0.09348977,0.05273056,-9.848977,0,0,38.39816,1,1,7745,3872
1995,58434332,2,0.0006877042,0.001263207,0.0004824045,-0.08894663,0.05046376,-9.851181,0,0,38.39822,1,1,7745,3872
2026,58436643,2,8.129451000000001e-05,0.0008442541,0.000161124,-0.08716202000000001,0.04819829,-9.853474,0,0,38.3983,1,1,7745,3872
2030,58439908,2,0.0002825223,0.000971231,-2.661672e-05,-0.08666167,0.04741087,-9.855297,0,0,38.39833,1,1,7745,3872
2038,58442030,2,0.001008394,-0.0001262575,-0.0008099386000000001,-0.08727992,0.04594123,-9.860975,0,0,38.39838,1,1,7745,3872
2041,58444178,2,0.001455128,-0.0003129471,-0.001464291,-0.08825889000000001,0.04460558,-9.864761,0,0,38.39841,1,1,7745,3872
2074,58447246,2,0.001212883,0.000292989,-0.001392004,-0.08965886000000001,0.04317122,-9.868344,0,0,38.39842,1,1,7745,3872
2077,58449934,2,0.0007173277,0.0003281159,-0.0005487718,-0.08981268000000001,0.04257407,-9.869206999999999,0,0,38.39842,1,1,7745,3872
2080,58451518,2,0.000252556,6.188037e-05,0.0004157647,-0.08982171999999999,0.04310563,-9.870611999999999,0,0,38.39842,1,1,7745,3872
